study,bench,name,seed,cond,arm,rep,noise,pool_frac,policy,chosen,k,beta,n_pool,n_fit,n_conf,n_test,base_metric,gate_metric_delta,blanket_metric_delta,base_accuracy,gate_accuracy,joint_harm,blanket_joint_harm,apply_rate,target_accuracy
noise,mosei,CMAD,1,a,,,0.2,,selected,cross_mask,20,1.0,1161,1161,1161,1160,0.6560088202866593,0.055126791620727644,0.05402425578831316,0.5586206896551724,0.6043103448275862,0.08362068965517241,0.2267241379310345,0.23706896551724138,0.5991379310344828
noise,mosei,CMAD,1,a,,,0.2,,hard,hard,5,0.325,1161,1161,1161,1160,0.6560088202866593,0.0,-0.04189636163175303,0.5586206896551724,0.5758620689655173,0.0896551724137931,0.35517241379310344,0.2663793103448276,0.5586206896551724
noise,mosei,CMAD,1,a,,,0.3,,selected,cross_mask,20,1.0,1161,1161,1161,1160,0.6560088202866593,0.055126791620727644,0.05402425578831316,0.5586206896551724,0.6043103448275862,0.08362068965517241,0.2267241379310345,0.23706896551724138,0.5991379310344828
noise,mosei,CMAD,1,a,,,0.3,,hard,hard,3,0.15000000000000002,1161,1161,1161,1160,0.6560088202866593,0.02535832414553474,0.0022050716648290836,0.5586206896551724,0.5818965517241379,0.061206896551724135,0.30517241379310345,0.2,0.5612068965517242
noise,mosei,CMAD,1,a,,,0.4,,selected,cross_mask,20,1.0,1161,1161,1161,1160,0.6560088202866593,0.055126791620727644,0.05402425578831316,0.5586206896551724,0.6043103448275862,0.08362068965517241,0.2267241379310345,0.23706896551724138,0.5991379310344828
noise,mosei,CMAD,1,a,,,0.4,,hard,hard,3,0.07500000000000001,1161,1161,1161,1160,0.6560088202866593,0.0,0.0011025358324145973,0.5586206896551724,0.5586206896551724,0.01896551724137931,0.10862068965517241,0.16982758620689656,0.5431034482758621
noise,mosei,CMAD,2,a,,,0.1,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6396103896103896,0.02813852813852813,0.050865800865800836,0.5586206896551724,0.5870689655172414,0.034482758620689655,0.31982758620689655,0.15862068965517243,0.6051724137931035
noise,mosei,CMAD,2,a,,,0.1,,hard,hard,5,0.35000000000000003,1161,1161,1161,1160,0.6396103896103896,-0.005411255411255422,-0.02164502164502169,0.5586206896551724,0.5543103448275862,0.03879310344827586,0.3594827586206897,0.09827586206896552,0.5775862068965517
noise,mosei,CMAD,2,a,,,0.2,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6396103896103896,0.02813852813852813,0.050865800865800836,0.5586206896551724,0.5870689655172414,0.034482758620689655,0.31982758620689655,0.15862068965517243,0.6051724137931035
noise,mosei,CMAD,2,a,,,0.2,,hard,hard,50,0.75,1161,1161,1161,1160,0.6396103896103896,0.0010822510822510178,0.015151515151515138,0.5586206896551724,0.5594827586206896,0.004310344827586207,0.30086206896551726,0.019827586206896553,0.5862068965517241
noise,mosei,CMAD,2,a,,,0.3,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6396103896103896,0.02813852813852813,0.050865800865800836,0.5586206896551724,0.5870689655172414,0.034482758620689655,0.31982758620689655,0.15862068965517243,0.6051724137931035
noise,mosei,CMAD,2,a,,,0.3,,hard,hard,3,0.15000000000000002,1161,1161,1161,1160,0.6396103896103896,0.0021645021645021467,-0.011904761904761973,0.5586206896551724,0.5620689655172414,0.0603448275862069,0.3129310344827586,0.30431034482758623,0.5655172413793104
noise,mosei,CMAD,2,a,,,0.4,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6396103896103896,0.02813852813852813,0.050865800865800836,0.5586206896551724,0.5870689655172414,0.034482758620689655,0.31982758620689655,0.15862068965517243,0.6051724137931035
noise,mosei,CMAD,2,a,,,0.4,,hard,hard,5,0.05,1161,1161,1161,1160,0.6396103896103896,0.0021645021645021467,-0.0021645021645021467,0.5586206896551724,0.5594827586206896,0.005172413793103448,0.225,0.028448275862068967,0.5362068965517242
noise,mosei,CMAD,3,a,,,0.1,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6038961038961039,0.04220779220779214,0.09090909090909083,0.5224137931034483,0.5646551724137931,0.0939655172413793,0.328448275862069,0.2767241379310345,0.6146551724137931
noise,mosei,CMAD,3,a,,,0.1,,hard,hard,3,0.42500000000000004,1161,1161,1161,1160,0.6038961038961039,0.027056277056277,0.0021645021645021467,0.5224137931034483,0.5586206896551724,0.10517241379310345,0.41206896551724137,0.3,0.5844827586206897
noise,mosei,CMAD,3,a,,,0.2,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6038961038961039,0.04220779220779214,0.09090909090909083,0.5224137931034483,0.5646551724137931,0.0939655172413793,0.328448275862069,0.2767241379310345,0.6146551724137931
noise,mosei,CMAD,3,a,,,0.2,,hard,hard,3,0.35000000000000003,1161,1161,1161,1160,0.6038961038961039,0.04004329004328999,0.0021645021645021467,0.5224137931034483,0.5655172413793104,0.08706896551724137,0.3931034482758621,0.23793103448275862,0.5922413793103448
noise,mosei,CMAD,3,a,,,0.3,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6038961038961039,0.04220779220779214,0.09090909090909083,0.5224137931034483,0.5646551724137931,0.0939655172413793,0.328448275862069,0.2767241379310345,0.6146551724137931
noise,mosei,CMAD,3,a,,,0.3,,hard,hard,35,0.2,1161,1161,1161,1160,0.6038961038961039,0.0021645021645021467,0.01406926406926401,0.5224137931034483,0.5241379310344828,0.0034482758620689655,0.23793103448275862,0.00603448275862069,0.5405172413793103
noise,mosei,CMAD,3,a,,,0.4,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6038961038961039,0.04220779220779214,0.09090909090909083,0.5224137931034483,0.5646551724137931,0.0939655172413793,0.328448275862069,0.2767241379310345,0.6146551724137931
noise,mosei,CMAD,3,a,,,0.4,,hard,hard,3,0.125,1161,1161,1161,1160,0.6038961038961039,0.0032467532467531646,0.0010822510822510178,0.5224137931034483,0.5301724137931034,0.02586206896551724,0.21120689655172414,0.4836206896551724,0.5344827586206896
noise,mosei,CMAD,4,a,,,0.1,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6170921198668147,0.05771365149833518,0.06659267480577136,0.5310344827586206,0.5948275862068966,0.13275862068965516,0.3112068965517241,0.41379310344827586,0.6103448275862069
noise,mosei,CMAD,4,a,,,0.1,,hard,hard,8,0.55,1161,1161,1161,1160,0.6170921198668147,0.015538290788013276,0.009988901220865709,0.5310344827586206,0.5612068965517242,0.10517241379310345,0.3543103448275862,0.2939655172413793,0.5844827586206897
noise,mosei,CMAD,4,a,,,0.2,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6170921198668147,0.05771365149833518,0.06659267480577136,0.5310344827586206,0.5948275862068966,0.13275862068965516,0.3112068965517241,0.41379310344827586,0.6103448275862069
noise,mosei,CMAD,4,a,,,0.2,,hard,hard,8,0.55,1161,1161,1161,1160,0.6170921198668147,0.002219755826859071,0.0011098779134295356,0.5310344827586206,0.5465517241379311,0.10517241379310345,0.35517241379310344,0.26120689655172413,0.5706896551724138
noise,mosei,CMAD,4,a,,,0.3,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6170921198668147,0.05771365149833518,0.06659267480577136,0.5310344827586206,0.5948275862068966,0.13275862068965516,0.3112068965517241,0.41379310344827586,0.6103448275862069
noise,mosei,CMAD,4,a,,,0.3,,hard,hard,20,0.47500000000000003,1161,1161,1161,1160,0.6170921198668147,-0.0011098779134295356,0.013318534961154205,0.5310344827586206,0.5353448275862069,0.075,0.3086206896551724,0.16551724137931034,0.5620689655172414
noise,mosei,CMAD,4,a,,,0.4,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6170921198668147,0.05771365149833518,0.06659267480577136,0.5310344827586206,0.5948275862068966,0.13275862068965516,0.3112068965517241,0.41379310344827586,0.6103448275862069
noise,mosei,CMAD,4,a,,,0.4,,hard,hard,50,0.275,1161,1161,1161,1160,0.6170921198668147,-0.002219755826859071,0.0,0.5310344827586206,0.5327586206896552,0.03362068965517241,0.14051724137931035,0.08448275862068966,0.5112068965517241
noise,mosei,CMAD,0,v,,,0.1,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6350446428571429,0.0636160714285714,0.05803571428571419,0.5672413793103448,0.6068965517241379,0.12586206896551724,0.3396551724137931,0.3931034482758621,0.6068965517241379
noise,mosei,CMAD,0,v,,,0.1,,hard,hard,8,0.525,1161,1161,1161,1160,0.6350446428571429,0.017857142857142794,0.0022321428571427937,0.5672413793103448,0.5870689655172414,0.05775862068965517,0.3413793103448276,0.21810344827586206,0.6086206896551725
noise,mosei,CMAD,0,v,,,0.2,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6350446428571429,0.0636160714285714,0.05803571428571419,0.5672413793103448,0.6068965517241379,0.12586206896551724,0.3396551724137931,0.3931034482758621,0.6068965517241379
noise,mosei,CMAD,0,v,,,0.2,,hard,hard,5,0.375,1161,1161,1161,1160,0.6350446428571429,0.008928571428571397,-0.0022321428571429047,0.5672413793103448,0.5887931034482758,0.10517241379310345,0.33189655172413796,0.31810344827586207,0.6068965517241379
noise,mosei,CMAD,0,v,,,0.3,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6350446428571429,0.0636160714285714,0.05803571428571419,0.5672413793103448,0.6068965517241379,0.12586206896551724,0.3396551724137931,0.3931034482758621,0.6068965517241379
noise,mosei,CMAD,0,v,,,0.3,,hard,hard,8,0.375,1161,1161,1161,1160,0.6350446428571429,-0.006696428571428603,0.004464285714285698,0.5672413793103448,0.5758620689655173,0.11896551724137931,0.3456896551724138,0.2956896551724138,0.5508620689655173
noise,mosei,CMAD,0,v,,,0.4,,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6350446428571429,0.0636160714285714,0.05803571428571419,0.5672413793103448,0.6068965517241379,0.12586206896551724,0.3396551724137931,0.3931034482758621,0.6068965517241379
noise,mosei,CMAD,0,v,,,0.4,,hard,hard,20,0.325,1161,1161,1161,1160,0.6350446428571429,0.0033482142857141906,0.005580357142857095,0.5672413793103448,0.5862068965517241,0.08103448275862069,0.2939655172413793,0.19913793103448277,0.5293103448275862
noise,mosei,CMAD,1,v,,,0.1,,selected,cross_mask,5,0.775,1161,1161,1161,1160,0.6306504961411246,0.05292171995589856,0.07717750826901881,0.5603448275862069,0.6008620689655172,0.1413793103448276,0.3336206896551724,0.38275862068965516,0.6206896551724138
noise,mosei,CMAD,1,v,,,0.1,,hard,hard,5,0.47500000000000003,1161,1161,1161,1160,0.6306504961411246,0.004410143329658278,0.015435501653803807,0.5603448275862069,0.5844827586206897,0.14913793103448275,0.36379310344827587,0.43189655172413793,0.6025862068965517
noise,mosei,CMAD,1,v,,,0.2,,selected,cross_mask,5,0.775,1161,1161,1161,1160,0.6306504961411246,0.05292171995589856,0.07717750826901881,0.5603448275862069,0.6008620689655172,0.1413793103448276,0.3336206896551724,0.38275862068965516,0.6206896551724138
noise,mosei,CMAD,1,v,,,0.2,,hard,hard,5,0.30000000000000004,1161,1161,1161,1160,0.6306504961411246,0.012127894156560126,-0.01433296582138921,0.5603448275862069,0.5922413793103448,0.13793103448275862,0.35,0.38275862068965516,0.5646551724137931
noise,mosei,CMAD,1,v,,,0.3,,selected,cross_mask,5,0.775,1161,1161,1161,1160,0.6306504961411246,0.05292171995589856,0.07717750826901881,0.5603448275862069,0.6008620689655172,0.1413793103448276,0.3336206896551724,0.38275862068965516,0.6206896551724138
noise,mosei,CMAD,1,v,,,0.3,,hard,hard,3,0.17500000000000002,1161,1161,1161,1160,0.6306504961411246,0.009922822491731043,-0.0011025358324144863,0.5603448275862069,0.5818965517241379,0.07931034482758621,0.3422413793103448,0.2482758620689655,0.5594827586206896
noise,mosei,CMAD,1,v,,,0.4,,selected,cross_mask,5,0.775,1161,1161,1161,1160,0.6306504961411246,0.05292171995589856,0.07717750826901881,0.5603448275862069,0.6008620689655172,0.1413793103448276,0.3336206896551724,0.38275862068965516,0.6206896551724138
noise,mosei,CMAD,1,v,,,0.4,,hard,hard,8,0.07500000000000001,1161,1161,1161,1160,0.6306504961411246,0.009922822491731043,0.009922822491731043,0.5603448275862069,0.5793103448275863,0.06379310344827586,0.35344827586206895,0.3267241379310345,0.5474137931034483
noise,mosei,CMAD,2,v,,,0.1,,selected,cross_mask,5,0.875,1161,1161,1161,1160,0.6385281385281385,0.037878787878787956,0.06818181818181823,0.5663793103448276,0.5956896551724138,0.06982758620689655,0.3396551724137931,0.2,0.6293103448275862
noise,mosei,CMAD,2,v,,,0.1,,hard,hard,5,0.45,1161,1161,1161,1160,0.6385281385281385,0.019480519480519543,0.012987012987012991,0.5663793103448276,0.6008620689655172,0.10689655172413794,0.3482758620689655,0.30775862068965515,0.5896551724137931
noise,mosei,CMAD,2,v,,,0.2,,selected,cross_mask,5,0.875,1161,1161,1161,1160,0.6385281385281385,0.037878787878787956,0.06818181818181823,0.5663793103448276,0.5956896551724138,0.06982758620689655,0.3396551724137931,0.2,0.6293103448275862
noise,mosei,CMAD,2,v,,,0.2,,hard,hard,35,0.525,1161,1161,1161,1160,0.6385281385281385,0.02164502164502169,0.018398268398268414,0.5663793103448276,0.6017241379310345,0.12931034482758622,0.325,0.47758620689655173,0.5793103448275863
noise,mosei,CMAD,2,v,,,0.3,,selected,cross_mask,5,0.875,1161,1161,1161,1160,0.6385281385281385,0.037878787878787956,0.06818181818181823,0.5663793103448276,0.5956896551724138,0.06982758620689655,0.3396551724137931,0.2,0.6293103448275862
noise,mosei,CMAD,2,v,,,0.3,,hard,hard,35,0.25,1161,1161,1161,1160,0.6385281385281385,0.0010822510822511289,-0.0010822510822510178,0.5663793103448276,0.5698275862068966,0.0896551724137931,0.24482758620689654,0.6655172413793103,0.5025862068965518
noise,mosei,CMAD,2,v,,,0.4,,selected,cross_mask,5,0.875,1161,1161,1161,1160,0.6385281385281385,0.037878787878787956,0.06818181818181823,0.5663793103448276,0.5956896551724138,0.06982758620689655,0.3396551724137931,0.2,0.6293103448275862
noise,mosei,CMAD,2,v,,,0.4,,hard,hard,8,0.07500000000000001,1161,1161,1161,1160,0.6385281385281385,-0.0021645021645021467,-0.005411255411255422,0.5663793103448276,0.5637931034482758,0.0,0.026724137931034484,0.05344827586206897,0.5327586206896552
noise,mosei,CMAD,3,v,,,0.1,,selected,cross_mask,3,0.8500000000000001,1161,1161,1161,1160,0.6266233766233766,0.04220779220779214,0.09848484848484851,0.5663793103448276,0.5939655172413794,0.08706896551724137,0.3422413793103448,0.26120689655172413,0.6413793103448275
noise,mosei,CMAD,3,v,,,0.1,,hard,hard,5,0.45,1161,1161,1161,1160,0.6266233766233766,0.023809523809523836,0.023809523809523836,0.5663793103448276,0.6025862068965517,0.14655172413793102,0.3422413793103448,0.43448275862068964,0.6163793103448276
noise,mosei,CMAD,3,v,,,0.2,,selected,cross_mask,3,0.8500000000000001,1161,1161,1161,1160,0.6266233766233766,0.04220779220779214,0.09848484848484851,0.5663793103448276,0.5939655172413794,0.08706896551724137,0.3422413793103448,0.26120689655172413,0.6413793103448275
noise,mosei,CMAD,3,v,,,0.2,,hard,hard,3,0.325,1161,1161,1161,1160,0.6266233766233766,0.0010822510822510178,0.011904761904761862,0.5663793103448276,0.571551724137931,0.07586206896551724,0.3793103448275862,0.22327586206896552,0.5810344827586207
noise,mosei,CMAD,3,v,,,0.3,,selected,cross_mask,3,0.8500000000000001,1161,1161,1161,1160,0.6266233766233766,0.04220779220779214,0.09848484848484851,0.5663793103448276,0.5939655172413794,0.08706896551724137,0.3422413793103448,0.26120689655172413,0.6413793103448275
noise,mosei,CMAD,3,v,,,0.3,,hard,hard,5,0.325,1161,1161,1161,1160,0.6266233766233766,0.009740259740259716,0.0043290043290042934,0.5663793103448276,0.5810344827586207,0.14655172413793102,0.35258620689655173,0.36724137931034484,0.5689655172413793
noise,mosei,CMAD,3,v,,,0.4,,selected,cross_mask,3,0.8500000000000001,1161,1161,1161,1160,0.6266233766233766,0.04220779220779214,0.09848484848484851,0.5663793103448276,0.5939655172413794,0.08706896551724137,0.3422413793103448,0.26120689655172413,0.6413793103448275
noise,mosei,CMAD,3,v,,,0.4,,hard,hard,20,0.0,1161,1161,1161,1160,0.6266233766233766,0.0,0.0,0.5663793103448276,0.5663793103448276,0.03879310344827586,0.3448275862068966,0.4060344827586207,0.5112068965517241
noise,mosei,CMAD,4,v,,,0.1,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6182019977802442,0.03440621531631516,0.059933407325194143,0.5465517241379311,0.5724137931034483,0.09827586206896552,0.32155172413793104,0.27586206896551724,0.6068965517241379
noise,mosei,CMAD,4,v,,,0.1,,hard,hard,8,0.47500000000000003,1161,1161,1161,1160,0.6182019977802442,0.0033296337402884957,-0.007769145394006638,0.5465517241379311,0.5784482758620689,0.15775862068965518,0.33706896551724136,0.4543103448275862,0.5991379310344828
noise,mosei,CMAD,4,v,,,0.2,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6182019977802442,0.03440621531631516,0.059933407325194143,0.5465517241379311,0.5724137931034483,0.09827586206896552,0.32155172413793104,0.27586206896551724,0.6068965517241379
noise,mosei,CMAD,4,v,,,0.2,,hard,hard,20,0.45,1161,1161,1161,1160,0.6182019977802442,0.005549389567147567,-0.004439511653718142,0.5465517241379311,0.5672413793103448,0.11637931034482758,0.3112068965517241,0.3267241379310345,0.5732758620689655
noise,mosei,CMAD,4,v,,,0.3,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6182019977802442,0.03440621531631516,0.059933407325194143,0.5465517241379311,0.5724137931034483,0.09827586206896552,0.32155172413793104,0.27586206896551724,0.6068965517241379
noise,mosei,CMAD,4,v,,,0.3,,hard,hard,35,0.375,1161,1161,1161,1160,0.6182019977802442,-0.008879023307436174,-0.002219755826859071,0.5465517241379311,0.5560344827586207,0.08189655172413793,0.24741379310344827,0.19827586206896552,0.5543103448275862
noise,mosei,CMAD,4,v,,,0.4,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6182019977802442,0.03440621531631516,0.059933407325194143,0.5465517241379311,0.5724137931034483,0.09827586206896552,0.32155172413793104,0.27586206896551724,0.6068965517241379
noise,mosei,CMAD,4,v,,,0.4,,hard,hard,3,0.0,1161,1161,1161,1160,0.6182019977802442,0.0,0.0,0.5465517241379311,0.5465517241379311,0.0,0.0,1.0,0.49051724137931035
noise,mosei,CMAD,0,av,,,0.1,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6473214285714286,0.0546875,0.078125,0.5836206896551724,0.6129310344827587,0.16982758620689656,0.3913793103448276,0.5456896551724137,0.6241379310344828
noise,mosei,CMAD,0,av,,,0.1,,hard,hard,5,0.47500000000000003,1161,1161,1161,1160,0.6473214285714286,0.029017857142857095,0.033482142857142794,0.5836206896551724,0.6206896551724138,0.1060344827586207,0.3232758620689655,0.36637931034482757,0.6448275862068965
noise,mosei,CMAD,0,av,,,0.2,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6473214285714286,0.0546875,0.078125,0.5836206896551724,0.6129310344827587,0.16982758620689656,0.3913793103448276,0.5456896551724137,0.6241379310344828
noise,mosei,CMAD,0,av,,,0.2,,hard,hard,5,0.4,1161,1161,1161,1160,0.6473214285714286,0.011160714285714302,-0.030133928571428603,0.5836206896551724,0.6155172413793103,0.13017241379310346,0.35517241379310344,0.4077586206896552,0.593103448275862
noise,mosei,CMAD,0,av,,,0.3,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6473214285714286,0.0546875,0.078125,0.5836206896551724,0.6129310344827587,0.16982758620689656,0.3913793103448276,0.5456896551724137,0.6241379310344828
noise,mosei,CMAD,0,av,,,0.3,,hard,hard,35,0.45,1161,1161,1161,1160,0.6473214285714286,0.0267857142857143,0.0234375,0.5836206896551724,0.6258620689655172,0.10775862068965517,0.32241379310344825,0.41293103448275864,0.5853448275862069
noise,mosei,CMAD,0,av,,,0.4,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6473214285714286,0.0546875,0.078125,0.5836206896551724,0.6129310344827587,0.16982758620689656,0.3913793103448276,0.5456896551724137,0.6241379310344828
noise,mosei,CMAD,0,av,,,0.4,,hard,hard,35,0.25,1161,1161,1161,1160,0.6473214285714286,0.0022321428571427937,0.012276785714285698,0.5836206896551724,0.5879310344827586,0.0353448275862069,0.1879310344827586,0.08103448275862069,0.5637931034482758
noise,mosei,CMAD,1,av,,,0.1,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6427783902976847,0.06063947078280041,0.08158765159867698,0.575,0.6198275862068966,0.09137931034482759,0.33448275862068966,0.2810344827586207,0.6396551724137931
noise,mosei,CMAD,1,av,,,0.1,,hard,hard,5,0.55,1161,1161,1161,1160,0.6427783902976847,0.018743109151047377,0.004410143329658167,0.575,0.6112068965517241,0.0853448275862069,0.3439655172413793,0.30603448275862066,0.6198275862068966
noise,mosei,CMAD,1,av,,,0.2,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6427783902976847,0.06063947078280041,0.08158765159867698,0.575,0.6198275862068966,0.09137931034482759,0.33448275862068966,0.2810344827586207,0.6396551724137931
noise,mosei,CMAD,1,av,,,0.2,,hard,hard,3,0.35000000000000003,1161,1161,1161,1160,0.6427783902976847,0.018743109151047377,0.0,0.575,0.6137931034482759,0.0853448275862069,0.3586206896551724,0.2974137931034483,0.6043103448275862
noise,mosei,CMAD,1,av,,,0.3,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6427783902976847,0.06063947078280041,0.08158765159867698,0.575,0.6198275862068966,0.09137931034482759,0.33448275862068966,0.2810344827586207,0.6396551724137931
noise,mosei,CMAD,1,av,,,0.3,,hard,hard,12,0.35000000000000003,1161,1161,1161,1160,0.6427783902976847,0.023153252480705655,0.030871003307607503,0.575,0.5948275862068966,0.1,0.30086206896551726,0.2767241379310345,0.5948275862068966
noise,mosei,CMAD,1,av,,,0.4,,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6427783902976847,0.06063947078280041,0.08158765159867698,0.575,0.6198275862068966,0.09137931034482759,0.33448275862068966,0.2810344827586207,0.6396551724137931
noise,mosei,CMAD,1,av,,,0.4,,hard,hard,12,0.1,1161,1161,1161,1160,0.6427783902976847,0.007717750826901848,0.007717750826901848,0.575,0.5870689655172414,0.03620689655172414,0.04655172413793104,0.5758620689655173,0.5560344827586207
noise,mosei,CMAD,2,av,,,0.1,,selected,cross_mask,3,0.775,1161,1161,1161,1160,0.6515151515151515,0.04329004329004327,0.08549783549783552,0.5862068965517241,0.6198275862068966,0.07413793103448275,0.34051724137931033,0.25689655172413794,0.6456896551724138
noise,mosei,CMAD,2,av,,,0.1,,hard,hard,12,0.6000000000000001,1161,1161,1161,1160,0.6515151515151515,0.017316017316017285,0.032467532467532534,0.5862068965517241,0.618103448275862,0.08879310344827586,0.3439655172413793,0.3129310344827586,0.6405172413793103
noise,mosei,CMAD,2,av,,,0.2,,selected,cross_mask,3,0.775,1161,1161,1161,1160,0.6515151515151515,0.04329004329004327,0.08549783549783552,0.5862068965517241,0.6198275862068966,0.07413793103448275,0.34051724137931033,0.25689655172413794,0.6456896551724138
noise,mosei,CMAD,2,av,,,0.2,,hard,hard,20,0.375,1161,1161,1161,1160,0.6515151515151515,0.02056277056277056,0.007575757575757569,0.5862068965517241,0.6025862068965517,0.06206896551724138,0.30258620689655175,0.2,0.6008620689655172
noise,mosei,CMAD,2,av,,,0.3,,selected,cross_mask,3,0.775,1161,1161,1161,1160,0.6515151515151515,0.04329004329004327,0.08549783549783552,0.5862068965517241,0.6198275862068966,0.07413793103448275,0.34051724137931033,0.25689655172413794,0.6456896551724138
noise,mosei,CMAD,2,av,,,0.3,,hard,hard,5,0.375,1161,1161,1161,1160,0.6515151515151515,0.0032467532467532756,-0.024891774891774854,0.5862068965517241,0.6043103448275862,0.12844827586206897,0.3810344827586207,0.3612068965517241,0.5439655172413793
noise,mosei,CMAD,2,av,,,0.4,,selected,cross_mask,3,0.775,1161,1161,1161,1160,0.6515151515151515,0.04329004329004327,0.08549783549783552,0.5862068965517241,0.6198275862068966,0.07413793103448275,0.34051724137931033,0.25689655172413794,0.6456896551724138
noise,mosei,CMAD,2,av,,,0.4,,hard,hard,50,0.025,1161,1161,1161,1160,0.6515151515151515,-0.0010822510822510178,-0.005411255411255422,0.5862068965517241,0.5853448275862069,0.0,0.0,0.013793103448275862,0.5094827586206897
noise,mosei,CMAD,3,av,,,0.1,,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6255411255411255,0.09848484848484851,0.09740259740259738,0.5724137931034483,0.6439655172413793,0.15689655172413794,0.3594827586206897,0.45517241379310347,0.646551724137931
noise,mosei,CMAD,3,av,,,0.1,,hard,hard,5,0.525,1161,1161,1161,1160,0.6255411255411255,0.02813852813852813,0.031385281385281405,0.5724137931034483,0.6051724137931035,0.1310344827586207,0.3543103448275862,0.38275862068965516,0.6103448275862069
