study,bench,name,seed,cond,arm,rep,noise,pool_frac,policy,chosen,k,beta,n_pool,n_fit,n_conf,n_test,base_metric,gate_metric_delta,blanket_metric_delta,base_accuracy,gate_accuracy,joint_harm,blanket_joint_harm,apply_rate,target_accuracy
size,mosei,TMDC,1,a,,0,,0.04291845493562232,hard,hard,35,0.1,50,1165,1165,1164,0.7022900763358778,0.0,0.0,0.6211340206185567,0.6237113402061856,0.000859106529209622,0.001718213058419244,0.37199312714776633,0.5429553264604811
size,mosei,TMDC,1,a,,0,,0.04291845493562232,cross_mask,cross_mask,3,0.0,50,1165,1165,1164,0.7022900763358778,0.0,0.0,0.6211340206185567,0.6211340206185567,0.0,0.0,1.0,0.49312714776632305
size,mosei,TMDC,1,a,,0,,0.12875536480686695,selected,hard,50,0.07500000000000001,150,1165,1165,1164,0.7022900763358778,-0.0010905125408942062,-0.0010905125408942062,0.6211340206185567,0.6211340206185567,0.0,0.0,0.31872852233676974,0.6116838487972509
size,mosei,TMDC,1,a,,0,,0.12875536480686695,hard,hard,50,0.07500000000000001,150,1165,1165,1164,0.7022900763358778,-0.0010905125408942062,-0.0010905125408942062,0.6211340206185567,0.6211340206185567,0.0,0.0,0.31872852233676974,0.6116838487972509
size,mosei,TMDC,1,a,,0,,0.12875536480686695,cross_mask,cross_mask,3,0.0,150,1165,1165,1164,0.7022900763358778,0.0,0.0,0.6211340206185567,0.6211340206185567,0.0,0.0,1.0,0.5335051546391752
size,mosei,TMDC,1,a,,0,,0.34334763948497854,selected,hard,8,0.1,400,1165,1165,1164,0.7022900763358778,0.005452562704471142,0.010905125408942284,0.6211340206185567,0.6237113402061856,0.02147766323024055,0.45618556701030927,0.1400343642611684,0.5850515463917526
size,mosei,TMDC,1,a,,0,,0.34334763948497854,hard,hard,8,0.1,400,1165,1165,1164,0.7022900763358778,0.005452562704471142,0.010905125408942284,0.6211340206185567,0.6237113402061856,0.02147766323024055,0.45618556701030927,0.1400343642611684,0.5850515463917526
size,mosei,TMDC,1,a,,0,,0.34334763948497854,cross_mask,cross_mask,3,0.125,400,1165,1165,1164,0.7022900763358778,0.004362050163576936,0.013086150490730697,0.6211340206185567,0.6245704467353952,0.04553264604810996,0.109106529209622,0.15292096219931273,0.6116838487972509
size,mosei,TMDC,2,a,,0,,1.0,selected,cross_mask,3,0.45,1165,1165,1165,1164,0.7787709497206704,0.012290502793296132,-0.004469273743016755,0.6743986254295533,0.6881443298969072,0.0781786941580756,0.3470790378006873,0.33075601374570446,0.634020618556701
size,mosei,TMDC,2,a,,0,,1.0,hard,hard,35,0.7000000000000001,1165,1165,1165,1164,0.7787709497206704,-0.01787709497206702,-0.045810055865921795,0.6743986254295533,0.6709621993127147,0.11512027491408934,0.3943298969072165,0.3247422680412371,0.6099656357388317
size,mosei,TMDC,2,a,,0,,1.0,cross_mask,cross_mask,3,0.45,1165,1165,1165,1164,0.7787709497206704,0.012290502793296132,-0.004469273743016755,0.6743986254295533,0.6881443298969072,0.0781786941580756,0.3470790378006873,0.33075601374570446,0.634020618556701
size,mosei,TMDC,2,a,,0,,0.04291845493562232,selected,cross_mask,3,0.07500000000000001,50,1165,1165,1164,0.7787709497206704,-0.0022346368715083775,-0.004469273743016755,0.6743986254295533,0.6726804123711341,0.009450171821305841,0.02491408934707904,0.09621993127147767,0.5730240549828178
size,mosei,TMDC,2,a,,0,,0.04291845493562232,hard,hard,5,0.05,50,1165,1165,1164,0.7787709497206704,-0.0011173184357542443,-0.004469273743016755,0.6743986254295533,0.6726804123711341,0.030927835051546393,0.03436426116838488,0.2800687285223368,0.5730240549828178
size,mosei,TMDC,2,a,,0,,0.04291845493562232,cross_mask,cross_mask,3,0.07500000000000001,50,1165,1165,1164,0.7787709497206704,-0.0022346368715083775,-0.004469273743016755,0.6743986254295533,0.6726804123711341,0.009450171821305841,0.02491408934707904,0.09621993127147767,0.5730240549828178
size,mosei,TMDC,2,a,,0,,0.12875536480686695,selected,cross_mask,50,0.05,150,1165,1165,1164,0.7787709497206704,0.0,0.0,0.6743986254295533,0.6743986254295533,0.0,0.0,0.05240549828178694,0.5927835051546392
size,mosei,TMDC,2,a,,0,,0.12875536480686695,hard,hard,50,0.2,150,1165,1165,1164,0.7787709497206704,-0.015642458100558643,-0.015642458100558643,0.6743986254295533,0.6804123711340206,0.05154639175257732,0.37714776632302405,0.3556701030927835,0.5103092783505154
size,mosei,TMDC,2,a,,0,,0.12875536480686695,cross_mask,cross_mask,50,0.05,150,1165,1165,1164,0.7787709497206704,0.0,0.0,0.6743986254295533,0.6743986254295533,0.0,0.0,0.05240549828178694,0.5927835051546392
size,mosei,TMDC,2,a,,0,,0.34334763948497854,selected,hard,50,0.4,400,1165,1165,1164,0.7787709497206704,-0.0011173184357542443,-0.007821229050279377,0.6743986254295533,0.6821305841924399,0.04209621993127148,0.2852233676975945,0.10738831615120274,0.6297250859106529
size,mosei,TMDC,2,a,,0,,0.34334763948497854,hard,hard,50,0.4,400,1165,1165,1164,0.7787709497206704,-0.0011173184357542443,-0.007821229050279377,0.6743986254295533,0.6821305841924399,0.04209621993127148,0.2852233676975945,0.10738831615120274,0.6297250859106529
size,mosei,TMDC,2,a,,0,,0.34334763948497854,cross_mask,cross_mask,12,0.2,400,1165,1165,1164,0.7787709497206704,-0.0022346368715083775,0.0022346368715083775,0.6743986254295533,0.6709621993127147,0.022336769759450172,0.13659793814432988,0.28780068728522334,0.6073883161512027
size,mosei,TMDC,3,a,,0,,1.0,selected,cross_mask,8,0.275,1165,1165,1165,1164,0.7185761957730812,0.008898776418242549,0.012235817575083408,0.6280068728522337,0.634020618556701,0.013745704467353952,0.4587628865979381,0.0506872852233677,0.5996563573883161
size,mosei,TMDC,3,a,,0,,1.0,hard,hard,20,0.35000000000000003,1165,1165,1165,1164,0.7185761957730812,0.0011123470522803602,-0.008898776418242438,0.6280068728522337,0.6262886597938144,0.06958762886597938,0.2912371134020619,0.19243986254295534,0.5979381443298969
size,mosei,TMDC,3,a,,0,,1.0,cross_mask,cross_mask,8,0.275,1165,1165,1165,1164,0.7185761957730812,0.008898776418242549,0.012235817575083408,0.6280068728522337,0.634020618556701,0.013745704467353952,0.4587628865979381,0.0506872852233677,0.5996563573883161
size,mosei,TMDC,3,a,,0,,0.04291845493562232,selected,hard,5,0.0,50,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5360824742268041
size,mosei,TMDC,3,a,,0,,0.04291845493562232,hard,hard,5,0.0,50,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5360824742268041
size,mosei,TMDC,3,a,,0,,0.04291845493562232,cross_mask,cross_mask,5,0.0,50,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.563573883161512
size,mosei,TMDC,3,a,,0,,0.12875536480686695,selected,hard,3,0.0,150,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5326460481099656
size,mosei,TMDC,3,a,,0,,0.12875536480686695,hard,hard,3,0.0,150,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5326460481099656
size,mosei,TMDC,3,a,,0,,0.12875536480686695,cross_mask,cross_mask,3,0.0,150,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5369415807560137
size,mosei,TMDC,3,a,,0,,0.34334763948497854,selected,hard,20,0.0,400,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5661512027491409
size,mosei,TMDC,3,a,,0,,0.34334763948497854,hard,hard,20,0.0,400,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5661512027491409
size,mosei,TMDC,3,a,,0,,0.34334763948497854,cross_mask,cross_mask,8,0.0,400,1165,1165,1164,0.7185761957730812,0.0,0.0,0.6280068728522337,0.6280068728522337,0.0,0.0,1.0,0.5670103092783505
size,mosei,TMDC,4,a,,0,,1.0,selected,cross_mask,8,0.25,1165,1165,1165,1164,0.7312430011198209,-0.0011198208286674616,-0.013437849944008984,0.6297250859106529,0.6288659793814433,0.09707903780068729,0.23883161512027493,0.33676975945017185,0.5867697594501718
size,mosei,TMDC,4,a,,0,,1.0,hard,hard,50,0.2,1165,1165,1165,1164,0.7312430011198209,0.0,0.0011198208286673506,0.6297250859106529,0.6297250859106529,0.041237113402061855,0.12714776632302405,0.20532646048109965,0.602233676975945
size,mosei,TMDC,4,a,,0,,1.0,cross_mask,cross_mask,8,0.25,1165,1165,1165,1164,0.7312430011198209,-0.0011198208286674616,-0.013437849944008984,0.6297250859106529,0.6288659793814433,0.09707903780068729,0.23883161512027493,0.33676975945017185,0.5867697594501718
size,mosei,TMDC,4,a,,0,,0.04291845493562232,selected,hard,3,0.0,50,1165,1165,1164,0.7312430011198209,0.0,0.0,0.6297250859106529,0.6297250859106529,0.0,0.0,1.0,0.48109965635738833
size,mosei,TMDC,4,a,,0,,0.04291845493562232,hard,hard,3,0.0,50,1165,1165,1164,0.7312430011198209,0.0,0.0,0.6297250859106529,0.6297250859106529,0.0,0.0,1.0,0.48109965635738833
size,mosei,TMDC,4,a,,0,,0.04291845493562232,cross_mask,cross_mask,3,0.0,50,1165,1165,1164,0.7312430011198209,0.0,0.0,0.6297250859106529,0.6297250859106529,0.0,0.0,1.0,0.5309278350515464
size,mosei,TMDC,4,a,,0,,0.12875536480686695,selected,cross_mask,3,0.25,150,1165,1165,1164,0.7312430011198209,0.0033594624860021627,-0.006718924972004547,0.6297250859106529,0.6365979381443299,0.036941580756013746,0.2646048109965636,0.10395189003436427,0.6030927835051546
size,mosei,TMDC,4,a,,0,,0.12875536480686695,hard,hard,3,0.1,150,1165,1165,1164,0.7312430011198209,0.0,-0.004479283314669735,0.6297250859106529,0.6297250859106529,0.058419243986254296,0.13144329896907217,0.18900343642611683,0.6134020618556701
size,mosei,TMDC,4,a,,0,,0.12875536480686695,cross_mask,cross_mask,3,0.25,150,1165,1165,1164,0.7312430011198209,0.0033594624860021627,-0.006718924972004547,0.6297250859106529,0.6365979381443299,0.036941580756013746,0.2646048109965636,0.10395189003436427,0.6030927835051546
size,mosei,TMDC,4,a,,0,,0.34334763948497854,selected,hard,20,0.07500000000000001,400,1165,1165,1164,0.7312430011198209,0.0,-0.0033594624860022737,0.6297250859106529,0.6297250859106529,0.001718213058419244,0.002577319587628866,0.2268041237113402,0.5695876288659794
size,mosei,TMDC,4,a,,0,,0.34334763948497854,hard,hard,20,0.07500000000000001,400,1165,1165,1164,0.7312430011198209,0.0,-0.0033594624860022737,0.6297250859106529,0.6297250859106529,0.001718213058419244,0.002577319587628866,0.2268041237113402,0.5695876288659794
size,mosei,TMDC,4,a,,0,,0.34334763948497854,cross_mask,cross_mask,8,0.17500000000000002,400,1165,1165,1164,0.7312430011198209,0.0011198208286673506,-0.006718924972004547,0.6297250859106529,0.6305841924398625,0.022336769759450172,0.16065292096219932,0.1254295532646048,0.5721649484536082
size,mosei,TMDC,0,v,,0,,1.0,selected,cross_mask,5,0.5750000000000001,1165,1165,1165,1164,0.6821705426356589,0.029900332225913595,0.03543743078626804,0.6262886597938144,0.6486254295532646,0.16151202749140894,0.37800687285223367,0.5455326460481099,0.6529209621993127
size,mosei,TMDC,0,v,,0,,1.0,hard,hard,3,0.4,1165,1165,1165,1164,0.6821705426356589,0.006644518272425293,-0.01439645625692132,0.6262886597938144,0.6434707903780069,0.1254295532646048,0.3127147766323024,0.4699312714776632,0.6486254295532646
size,mosei,TMDC,0,v,,0,,1.0,cross_mask,cross_mask,5,0.5750000000000001,1165,1165,1165,1164,0.6821705426356589,0.029900332225913595,0.03543743078626804,0.6262886597938144,0.6486254295532646,0.16151202749140894,0.37800687285223367,0.5455326460481099,0.6529209621993127
size,mosei,TMDC,0,v,,0,,0.04291845493562232,selected,hard,12,0.1,50,1165,1165,1164,0.6821705426356589,0.0055370985603543366,0.0055370985603543366,0.6262886597938144,0.622852233676976,0.058419243986254296,0.18213058419243985,0.6099656357388317,0.46735395189003437
size,mosei,TMDC,0,v,,0,,0.04291845493562232,hard,hard,12,0.1,50,1165,1165,1164,0.6821705426356589,0.0055370985603543366,0.0055370985603543366,0.6262886597938144,0.622852233676976,0.058419243986254296,0.18213058419243985,0.6099656357388317,0.46735395189003437
size,mosei,TMDC,0,v,,0,,0.04291845493562232,cross_mask,cross_mask,8,0.1,50,1165,1165,1164,0.6821705426356589,0.0055370985603543366,0.0055370985603543366,0.6262886597938144,0.6280068728522337,0.01632302405498282,0.08333333333333333,0.7242268041237113,0.49226804123711343
size,mosei,TMDC,0,v,,0,,0.12875536480686695,selected,cross_mask,8,0.325,150,1165,1165,1164,0.6821705426356589,0.013289036544850474,0.013289036544850474,0.6262886597938144,0.6331615120274914,0.08934707903780069,0.3556701030927835,0.38831615120274915,0.5670103092783505
size,mosei,TMDC,0,v,,0,,0.12875536480686695,hard,hard,12,0.325,150,1165,1165,1164,0.6821705426356589,-0.025470653377630104,-0.029900332225913595,0.6262886597938144,0.6305841924398625,0.1254295532646048,0.37371134020618557,0.36855670103092786,0.5859106529209622
size,mosei,TMDC,0,v,,0,,0.12875536480686695,cross_mask,cross_mask,8,0.325,150,1165,1165,1164,0.6821705426356589,0.013289036544850474,0.013289036544850474,0.6262886597938144,0.6331615120274914,0.08934707903780069,0.3556701030927835,0.38831615120274915,0.5670103092783505
size,mosei,TMDC,0,v,,0,,0.34334763948497854,selected,cross_mask,5,0.35000000000000003,400,1165,1165,1164,0.6821705426356589,0.013289036544850474,0.01439645625692143,0.6262886597938144,0.6262886597938144,0.13917525773195877,0.3694158075601375,0.4639175257731959,0.5833333333333334
size,mosei,TMDC,0,v,,0,,0.34334763948497854,hard,hard,5,0.275,400,1165,1165,1164,0.6821705426356589,-0.006644518272425293,-0.017718715393133966,0.6262886597938144,0.6383161512027491,0.10996563573883161,0.3445017182130584,0.44587628865979384,0.5970790378006873
size,mosei,TMDC,0,v,,0,,0.34334763948497854,cross_mask,cross_mask,5,0.35000000000000003,400,1165,1165,1164,0.6821705426356589,0.013289036544850474,0.01439645625692143,0.6262886597938144,0.6262886597938144,0.13917525773195877,0.3694158075601375,0.4639175257731959,0.5833333333333334
size,mosei,TMDC,1,v,,0,,1.0,selected,cross_mask,8,0.65,1165,1165,1165,1164,0.6564885496183206,0.04580152671755722,0.058887677208287914,0.6142611683848798,0.6494845360824743,0.13487972508591065,0.3943298969072165,0.4166666666666667,0.6486254295532646
size,mosei,TMDC,1,v,,0,,1.0,hard,hard,5,0.525,1165,1165,1165,1164,0.6564885496183206,0.03271537622682663,0.02726281352235549,0.6142611683848798,0.6572164948453608,0.13917525773195877,0.3324742268041237,0.531786941580756,0.6460481099656358
size,mosei,TMDC,1,v,,0,,1.0,cross_mask,cross_mask,8,0.65,1165,1165,1165,1164,0.6564885496183206,0.04580152671755722,0.058887677208287914,0.6142611683848798,0.6494845360824743,0.13487972508591065,0.3943298969072165,0.4166666666666667,0.6486254295532646
size,mosei,TMDC,1,v,,0,,0.04291845493562232,selected,cross_mask,12,0.15000000000000002,50,1165,1165,1164,0.6564885496183206,0.0010905125408942062,0.0010905125408942062,0.6142611683848798,0.6134020618556701,0.01718213058419244,0.13402061855670103,0.756872852233677,0.5128865979381443
size,mosei,TMDC,1,v,,0,,0.04291845493562232,hard,hard,3,0.0,50,1165,1165,1164,0.6564885496183206,0.0,0.0,0.6142611683848798,0.6142611683848798,0.0859106529209622,0.4948453608247423,0.390893470790378,0.5567010309278351
size,mosei,TMDC,1,v,,0,,0.04291845493562232,cross_mask,cross_mask,12,0.15000000000000002,50,1165,1165,1164,0.6564885496183206,0.0010905125408942062,0.0010905125408942062,0.6142611683848798,0.6134020618556701,0.01718213058419244,0.13402061855670103,0.756872852233677,0.5128865979381443
size,mosei,TMDC,1,v,,0,,0.12875536480686695,selected,cross_mask,3,0.375,150,1165,1165,1164,0.6564885496183206,0.03053435114503822,0.03053435114503822,0.6142611683848798,0.6374570446735395,0.13144329896907217,0.49742268041237114,0.359106529209622,0.5713058419243986
size,mosei,TMDC,1,v,,0,,0.12875536480686695,hard,hard,5,0.375,150,1165,1165,1164,0.6564885496183206,-0.0021810250817884125,-0.018538713195201728,0.6142611683848798,0.6305841924398625,0.15120274914089346,0.4063573883161512,0.43127147766323026,0.5747422680412371
size,mosei,TMDC,1,v,,0,,0.12875536480686695,cross_mask,cross_mask,3,0.375,150,1165,1165,1164,0.6564885496183206,0.03053435114503822,0.03053435114503822,0.6142611683848798,0.6374570446735395,0.13144329896907217,0.49742268041237114,0.359106529209622,0.5713058419243986
size,mosei,TMDC,1,v,,0,,0.34334763948497854,selected,cross_mask,5,0.5750000000000001,400,1165,1165,1164,0.6564885496183206,0.017448200654307522,0.018538713195201728,0.6142611683848798,0.6280068728522337,0.14432989690721648,0.5085910652920962,0.3642611683848797,0.595360824742268
size,mosei,TMDC,1,v,,0,,0.34334763948497854,hard,hard,12,0.45,400,1165,1165,1164,0.6564885496183206,0.0010905125408942062,-0.0021810250817884125,0.6142611683848798,0.6142611683848798,0.15463917525773196,0.47852233676975947,0.3539518900343643,0.5824742268041238
size,mosei,TMDC,1,v,,0,,0.34334763948497854,cross_mask,cross_mask,5,0.5750000000000001,400,1165,1165,1164,0.6564885496183206,0.017448200654307522,0.018538713195201728,0.6142611683848798,0.6280068728522337,0.14432989690721648,0.5085910652920962,0.3642611683848797,0.595360824742268
size,mosei,TMDC,2,v,,0,,1.0,selected,cross_mask,5,0.675,1165,1165,1165,1164,0.7027932960893855,0.05698324022346368,0.05698324022346368,0.6365979381443299,0.6786941580756014,0.12886597938144329,0.3848797250859107,0.39948453608247425,0.6743986254295533
size,mosei,TMDC,2,v,,0,,1.0,hard,hard,3,0.45,1165,1165,1165,1164,0.7027932960893855,0.010055865921787754,-0.003351955307262511,0.6365979381443299,0.6606529209621993,0.1134020618556701,0.3075601374570447,0.4647766323024055,0.6675257731958762
size,mosei,TMDC,2,v,,0,,1.0,cross_mask,cross_mask,5,0.675,1165,1165,1165,1164,0.7027932960893855,0.05698324022346368,0.05698324022346368,0.6365979381443299,0.6786941580756014,0.12886597938144329,0.3848797250859107,0.39948453608247425,0.6743986254295533
size,mosei,TMDC,2,v,,0,,0.04291845493562232,selected,cross_mask,20,0.325,50,1165,1165,1164,0.7027932960893855,0.01787709497206702,0.01787709497206702,0.6365979381443299,0.6512027491408935,0.11168384879725086,0.36769759450171824,0.6365979381443299,0.5876288659793815
size,mosei,TMDC,2,v,,0,,0.04291845493562232,hard,hard,49,0.275,50,1165,1165,1164,0.7027932960893855,0.010055865921787754,0.010055865921787754,0.6365979381443299,0.6400343642611683,0.10996563573883161,0.3384879725085911,0.7104810996563574,0.49398625429553267
size,mosei,TMDC,2,v,,0,,0.04291845493562232,cross_mask,cross_mask,20,0.325,50,1165,1165,1164,0.7027932960893855,0.01787709497206702,0.01787709497206702,0.6365979381443299,0.6512027491408935,0.11168384879725086,0.36769759450171824,0.6365979381443299,0.5876288659793815
size,mosei,TMDC,2,v,,0,,0.12875536480686695,selected,cross_mask,5,0.1,150,1165,1165,1164,0.7027932960893855,0.011173184357541888,0.011173184357541888,0.6365979381443299,0.647766323024055,0.10051546391752578,0.5343642611683849,0.3599656357388316,0.5489690721649485
size,mosei,TMDC,2,v,,0,,0.12875536480686695,hard,hard,35,0.1,150,1165,1165,1164,0.7027932960893855,-0.006703910614525133,-0.010055865921787643,0.6365979381443299,0.6400343642611683,0.09707903780068729,0.5498281786941581,0.26288659793814434,0.5146048109965635
size,mosei,TMDC,2,v,,0,,0.12875536480686695,cross_mask,cross_mask,5,0.1,150,1165,1165,1164,0.7027932960893855,0.011173184357541888,0.011173184357541888,0.6365979381443299,0.647766323024055,0.10051546391752578,0.5343642611683849,0.3599656357388316,0.5489690721649485
size,mosei,TMDC,2,v,,0,,0.34334763948497854,selected,cross_mask,12,0.42500000000000004,400,1165,1165,1164,0.7027932960893855,0.03240223463687153,0.03240223463687153,0.6365979381443299,0.654639175257732,0.0859106529209622,0.38230240549828176,0.44673539518900346,0.6151202749140894
size,mosei,TMDC,2,v,,0,,0.34334763948497854,hard,hard,3,0.4,400,1165,1165,1164,0.7027932960893855,0.0,-0.00893854748603351,0.6365979381443299,0.6494845360824743,0.08934707903780069,0.3599656357388316,0.30927835051546393,0.6245704467353952
size,mosei,TMDC,2,v,,0,,0.34334763948497854,cross_mask,cross_mask,12,0.42500000000000004,400,1165,1165,1164,0.7027932960893855,0.03240223463687153,0.03240223463687153,0.6365979381443299,0.654639175257732,0.0859106529209622,0.38230240549828176,0.44673539518900346,0.6151202749140894
size,mosei,TMDC,3,v,,0,,1.0,selected,cross_mask,5,0.625,1165,1165,1165,1164,0.657397107897664,0.07563959955506117,0.07563959955506117,0.6108247422680413,0.6709621993127147,0.13917525773195877,0.38917525773195877,0.4475945017182131,0.6649484536082474
size,mosei,TMDC,3,v,,0,,1.0,hard,hard,8,0.47500000000000003,1165,1165,1165,1164,0.657397107897664,0.010011123470522798,0.006674082313681939,0.6108247422680413,0.6365979381443299,0.12714776632302405,0.3445017182130584,0.4097938144329897,0.6348797250859106
size,mosei,TMDC,3,v,,0,,1.0,cross_mask,cross_mask,5,0.625,1165,1165,1165,1164,0.657397107897664,0.07563959955506117,0.07563959955506117,0.6108247422680413,0.6709621993127147,0.13917525773195877,0.38917525773195877,0.4475945017182131,0.6649484536082474
size,mosei,TMDC,3,v,,0,,0.04291845493562232,selected,cross_mask,8,0.05,50,1165,1165,1164,0.657397107897664,-0.0011123470522802492,-0.0011123470522802492,0.6108247422680413,0.6108247422680413,0.09879725085910653,0.4957044673539519,0.390893470790378,0.5927835051546392
size,mosei,TMDC,3,v,,0,,0.04291845493562232,hard,hard,35,0.2,50,1165,1165,1164,0.657397107897664,0.008898776418242549,0.008898776418242549,0.6108247422680413,0.6202749140893471,0.027491408934707903,0.23711340206185566,0.5987972508591065,0.595360824742268
size,mosei,TMDC,3,v,,0,,0.04291845493562232,cross_mask,cross_mask,8,0.05,50,1165,1165,1164,0.657397107897664,-0.0011123470522802492,-0.0011123470522802492,0.6108247422680413,0.6108247422680413,0.09879725085910653,0.4957044673539519,0.390893470790378,0.5927835051546392
size,mosei,TMDC,3,v,,0,,0.12875536480686695,selected,cross_mask,3,0.1,150,1165,1165,1164,0.657397107897664,0.007786429365962189,0.007786429365962189,0.6108247422680413,0.6116838487972509,0.06099656357388316,0.11769759450171821,0.6967353951890034,0.5008591065292096
size,mosei,TMDC,3,v,,0,,0.12875536480686695,hard,hard,20,0.125,150,1165,1165,1164,0.657397107897664,0.006674082313681939,0.006674082313681939,0.6108247422680413,0.6151202749140894,0.013745704467353952,0.08247422680412371,0.7096219931271478,0.5171821305841925
size,mosei,TMDC,3,v,,0,,0.12875536480686695,cross_mask,cross_mask,3,0.1,150,1165,1165,1164,0.657397107897664,0.007786429365962189,0.007786429365962189,0.6108247422680413,0.6116838487972509,0.06099656357388316,0.11769759450171821,0.6967353951890034,0.5008591065292096
