study,bench,name,seed,cond,arm,rep,noise,pool_frac,policy,chosen,k,beta,n_pool,n_fit,n_conf,n_test,base_metric,gate_metric_delta,blanket_metric_delta,base_accuracy,gate_accuracy,joint_harm,blanket_joint_harm,apply_rate,target_accuracy
size,drugban,bindingdb,s42,prot25,,2,,0.008333333333333333,hard,hard,50,0.275,100,2460,2460,9840,0.7642491380838463,0.0003711045621319631,0.0006990430759700184,0.7048780487804878,0.7100609756097561,0.18485772357723576,0.6738821138211382,0.38119918699186994,0.5860772357723577
size,drugban,bindingdb,s42,prot25,,2,,0.008333333333333333,cross_mask,cross_mask,50,0.275,100,2460,2460,9840,0.7642491380838463,-1.7028026939591712e-06,0.00045369049279286866,0.7048780487804878,0.7095528455284553,0.1858739837398374,0.6739837398373983,0.3804878048780488,0.5860772357723577
size,drugban,bindingdb,s42,prot25,,0,,0.025,selected,hard,5,0.4,300,2460,2460,9840,0.7642491380838463,0.015293701111470437,0.01954102315624362,0.7048780487804878,0.7212398373983739,0.17997967479674798,0.6076219512195122,0.40802845528455284,0.6523373983739837
size,drugban,bindingdb,s42,prot25,,0,,0.025,hard,hard,5,0.4,300,2460,2460,9840,0.7642491380838463,0.015293701111470437,0.01954102315624362,0.7048780487804878,0.7212398373983739,0.17997967479674798,0.6076219512195122,0.40802845528455284,0.6523373983739837
size,drugban,bindingdb,s42,prot25,,0,,0.025,cross_mask,cross_mask,5,0.45,300,2460,2460,9840,0.7642491380838463,0.015662357894729695,0.01950709481256485,0.7048780487804878,0.7252032520325203,0.1719512195121951,0.6258130081300813,0.3967479674796748,0.6592479674796748
size,drugban,bindingdb,s42,prot25,,1,,0.025,selected,hard,12,0.4,300,2460,2460,9840,0.7642491380838463,0.008912660865899036,0.01096060038098512,0.7048780487804878,0.7209349593495935,0.19054878048780488,0.6649390243902439,0.3943089430894309,0.6428861788617887
size,drugban,bindingdb,s42,prot25,,1,,0.025,hard,hard,12,0.4,300,2460,2460,9840,0.7642491380838463,0.008912660865899036,0.01096060038098512,0.7048780487804878,0.7209349593495935,0.19054878048780488,0.6649390243902439,0.3943089430894309,0.6428861788617887
size,drugban,bindingdb,s42,prot25,,1,,0.025,cross_mask,cross_mask,8,0.4,300,2460,2460,9840,0.7642491380838463,0.00800791922448918,0.00959163215511305,0.7048780487804878,0.7228658536585366,0.1741869918699187,0.6557926829268292,0.3803861788617886,0.6510162601626016
size,drugban,bindingdb,s42,prot25,,2,,0.025,selected,cross_mask,3,0.375,300,2460,2460,9840,0.7642491380838463,0.011194608041213305,0.014839712628206159,0.7048780487804878,0.7189024390243902,0.1782520325203252,0.607520325203252,0.39949186991869917,0.6342479674796748
size,drugban,bindingdb,s42,prot25,,2,,0.025,hard,hard,3,0.30000000000000004,300,2460,2460,9840,0.7642491380838463,0.010981332003785038,0.013943378575098198,0.7048780487804878,0.7149390243902439,0.16514227642276422,0.5817073170731707,0.3751016260162602,0.6222560975609757
size,drugban,bindingdb,s42,prot25,,2,,0.025,cross_mask,cross_mask,3,0.375,300,2460,2460,9840,0.7642491380838463,0.011194608041213305,0.014839712628206159,0.7048780487804878,0.7189024390243902,0.1782520325203252,0.607520325203252,0.39949186991869917,0.6342479674796748
size,drugban,bindingdb,s42,prot25,,0,,0.08333333333333333,selected,cross_mask,3,0.55,1000,2460,2460,9840,0.7642491380838463,0.041253353882756305,0.05290301465891756,0.7048780487804878,0.7489837398373984,0.17184959349593495,0.4893292682926829,0.46483739837398375,0.7105691056910569
size,drugban,bindingdb,s42,prot25,,0,,0.08333333333333333,hard,hard,8,0.6000000000000001,1000,2460,2460,9840,0.7642491380838463,0.03742983814349554,0.04597597072950288,0.7048780487804878,0.741260162601626,0.20101626016260163,0.5741869918699187,0.4813008130081301,0.7020325203252032
size,drugban,bindingdb,s42,prot25,,0,,0.08333333333333333,cross_mask,cross_mask,3,0.55,1000,2460,2460,9840,0.7642491380838463,0.041253353882756305,0.05290301465891756,0.7048780487804878,0.7489837398373984,0.17184959349593495,0.4893292682926829,0.46483739837398375,0.7105691056910569
size,drugban,bindingdb,s42,prot25,,1,,0.08333333333333333,selected,hard,3,0.47500000000000003,1000,2460,2460,9840,0.7642491380838463,0.03075915115966832,0.04092247803427096,0.7048780487804878,0.7405487804878049,0.14786585365853658,0.45670731707317075,0.4140243902439024,0.6932926829268292
size,drugban,bindingdb,s42,prot25,,1,,0.08333333333333333,hard,hard,3,0.47500000000000003,1000,2460,2460,9840,0.7642491380838463,0.03075915115966832,0.04092247803427096,0.7048780487804878,0.7405487804878049,0.14786585365853658,0.45670731707317075,0.4140243902439024,0.6932926829268292
size,drugban,bindingdb,s42,prot25,,1,,0.08333333333333333,cross_mask,cross_mask,3,0.525,1000,2460,2460,9840,0.7642491380838463,0.030661069724491674,0.04228897719623659,0.7048780487804878,0.7419715447154471,0.1383130081300813,0.5126016260162601,0.3882113821138211,0.6977642276422764
size,drugban,bindingdb,s42,prot25,,2,,0.08333333333333333,selected,cross_mask,5,0.625,1000,2460,2460,9840,0.7642491380838463,0.03785085610959649,0.04761798336736389,0.7048780487804878,0.7421747967479675,0.1798780487804878,0.5405487804878049,0.4431910569105691,0.6945121951219512
size,drugban,bindingdb,s42,prot25,,2,,0.08333333333333333,hard,hard,5,0.55,1000,2460,2460,9840,0.7642491380838463,0.03937595005747818,0.04802286727793881,0.7048780487804878,0.7431910569105691,0.1795731707317073,0.5030487804878049,0.44979674796747965,0.6841463414634147
size,drugban,bindingdb,s42,prot25,,2,,0.08333333333333333,cross_mask,cross_mask,5,0.625,1000,2460,2460,9840,0.7642491380838463,0.03785085610959649,0.04761798336736389,0.7048780487804878,0.7421747967479675,0.1798780487804878,0.5405487804878049,0.4431910569105691,0.6945121951219512
size,drugban,bindingdb,s42,prot25,,0,,0.25,selected,hard,8,0.75,3000,2460,2460,9840,0.7642491380838463,0.06793214280180182,0.0829263209193909,0.7048780487804878,0.7742886178861789,0.15823170731707317,0.4826219512195122,0.5817073170731707,0.7445121951219512
size,drugban,bindingdb,s42,prot25,,0,,0.25,hard,hard,8,0.75,3000,2460,2460,9840,0.7642491380838463,0.06793214280180182,0.0829263209193909,0.7048780487804878,0.7742886178861789,0.15823170731707317,0.4826219512195122,0.5817073170731707,0.7445121951219512
size,drugban,bindingdb,s42,prot25,,0,,0.25,cross_mask,cross_mask,5,0.75,3000,2460,2460,9840,0.7642491380838463,0.0649896146063691,0.0824336149598709,0.7048780487804878,0.7748983739837398,0.13821138211382114,0.47052845528455284,0.4279471544715447,0.7490853658536586
size,drugban,bindingdb,s42,prot25,,1,,0.25,selected,cross_mask,5,0.75,3000,2460,2460,9840,0.7642491380838463,0.06774119476469909,0.08642443106382092,0.7048780487804878,0.7776422764227642,0.14288617886178862,0.42591463414634145,0.6227642276422765,0.7483739837398374
size,drugban,bindingdb,s42,prot25,,1,,0.25,hard,hard,5,0.7000000000000001,3000,2460,2460,9840,0.7642491380838463,0.06929323556521394,0.0848311185830094,0.7048780487804878,0.7739837398373983,0.16869918699186992,0.4399390243902439,0.5004065040650406,0.7445121951219512
size,drugban,bindingdb,s42,prot25,,1,,0.25,cross_mask,cross_mask,5,0.75,3000,2460,2460,9840,0.7642491380838463,0.06774119476469909,0.08642443106382092,0.7048780487804878,0.7776422764227642,0.14288617886178862,0.42591463414634145,0.6227642276422765,0.7483739837398374
size,drugban,bindingdb,s42,prot25,,2,,0.25,selected,cross_mask,3,0.7250000000000001,3000,2460,2460,9840,0.7642491380838463,0.07748490848542344,0.09420198236884036,0.7048780487804878,0.7877032520325203,0.16778455284552846,0.3901422764227642,0.525,0.761890243902439
size,drugban,bindingdb,s42,prot25,,2,,0.25,hard,hard,3,0.625,3000,2460,2460,9840,0.7642491380838463,0.07810594191297282,0.09319981912829789,0.7048780487804878,0.7915650406504066,0.1589430894308943,0.3382113821138211,0.4970528455284553,0.7583333333333333
size,drugban,bindingdb,s42,prot25,,2,,0.25,cross_mask,cross_mask,3,0.7250000000000001,3000,2460,2460,9840,0.7642491380838463,0.07748490848542344,0.09420198236884036,0.7048780487804878,0.7877032520325203,0.16778455284552846,0.3901422764227642,0.525,0.761890243902439
size,drugban,bindingdb,s42,scaffold_prot50,,0,,1.0,selected,hard,5,0.8,12000,2460,2460,9840,0.8160400523032876,0.08942804730590215,0.10822156136449668,0.7152439024390244,0.8555894308943089,0.16239837398373982,0.26778455284552843,0.845020325203252,0.8452235772357723
size,drugban,bindingdb,s42,scaffold_prot50,,0,,1.0,hard,hard,5,0.8,12000,2460,2460,9840,0.8160400523032876,0.08942804730590215,0.10822156136449668,0.7152439024390244,0.8555894308943089,0.16239837398373982,0.26778455284552843,0.845020325203252,0.8452235772357723
size,drugban,bindingdb,s42,scaffold_prot50,,0,,1.0,cross_mask,cross_mask,3,0.9,12000,2460,2460,9840,0.8160400523032876,0.09591200068929451,0.1105577215205823,0.7152439024390244,0.8570121951219513,0.15203252032520326,0.26148373983739837,0.6017276422764227,0.8559959349593496
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.008333333333333333,selected,hard,3,0.275,100,2460,2460,9840,0.8160400523032876,0.0028781409685643133,0.0022481678268712058,0.7152439024390244,0.723780487804878,0.19004065040650406,0.6025406504065041,0.3957317073170732,0.6120934959349593
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.008333333333333333,hard,hard,3,0.275,100,2460,2460,9840,0.8160400523032876,0.0028781409685643133,0.0022481678268712058,0.7152439024390244,0.723780487804878,0.19004065040650406,0.6025406504065041,0.3957317073170732,0.6120934959349593
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.008333333333333333,cross_mask,cross_mask,3,0.30000000000000004,100,2460,2460,9840,0.8160400523032876,0.004763569251538202,0.003570968814701203,0.7152439024390244,0.7214430894308943,0.1796747967479675,0.6201219512195122,0.37113821138211384,0.6367886178861789
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.008333333333333333,selected,hard,12,0.275,100,2460,2460,9840,0.8160400523032876,0.006743545654098404,0.008784567533239973,0.7152439024390244,0.7253048780487805,0.15142276422764228,0.6891260162601626,0.3480691056910569,0.6181910569105691
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.008333333333333333,hard,hard,12,0.275,100,2460,2460,9840,0.8160400523032876,0.006743545654098404,0.008784567533239973,0.7152439024390244,0.7253048780487805,0.15142276422764228,0.6891260162601626,0.3480691056910569,0.6181910569105691
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.008333333333333333,cross_mask,cross_mask,3,0.30000000000000004,100,2460,2460,9840,0.8160400523032876,0.008421913129477154,0.007942191040499313,0.7152439024390244,0.7311991869918699,0.17804878048780487,0.6371951219512195,0.3933943089430894,0.6404471544715448
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.008333333333333333,selected,hard,35,0.45,100,2460,2460,9840,0.8160400523032876,0.003990049842737653,0.008260274583745564,0.7152439024390244,0.7060975609756097,0.18597560975609756,0.6949186991869919,0.38404471544715446,0.5957317073170731
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.008333333333333333,hard,hard,35,0.45,100,2460,2460,9840,0.8160400523032876,0.003990049842737653,0.008260274583745564,0.7152439024390244,0.7060975609756097,0.18597560975609756,0.6949186991869919,0.38404471544715446,0.5957317073170731
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.008333333333333333,cross_mask,cross_mask,35,0.45,100,2460,2460,9840,0.8160400523032876,0.0032237460603531387,0.0066705805586588784,0.7152439024390244,0.7052845528455285,0.17428861788617886,0.6959349593495935,0.3644308943089431,0.5961382113821139
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.025,selected,cross_mask,5,0.47500000000000003,300,2460,2460,9840,0.8160400523032876,0.020921591725468702,0.0242968872255912,0.7152439024390244,0.7532520325203252,0.1798780487804878,0.6092479674796748,0.40782520325203253,0.7053861788617887
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.025,hard,hard,8,0.45,300,2460,2460,9840,0.8160400523032876,0.020011656535842026,0.024531107736156188,0.7152439024390244,0.7470528455284553,0.1883130081300813,0.658130081300813,0.41504065040650406,0.7134146341463414
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.025,cross_mask,cross_mask,5,0.47500000000000003,300,2460,2460,9840,0.8160400523032876,0.020921591725468702,0.0242968872255912,0.7152439024390244,0.7532520325203252,0.1798780487804878,0.6092479674796748,0.40782520325203253,0.7053861788617887
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.025,selected,cross_mask,8,0.42500000000000004,300,2460,2460,9840,0.8160400523032876,0.02103306144682715,0.024102597438201423,0.7152439024390244,0.7364837398373983,0.1772357723577236,0.6504065040650406,0.39420731707317075,0.696239837398374
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.025,hard,hard,8,0.4,300,2460,2460,9840,0.8160400523032876,0.018208388482855553,0.01977479668110127,0.7152439024390244,0.7390243902439024,0.17256097560975608,0.6490853658536585,0.3861788617886179,0.6823170731707318
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.025,cross_mask,cross_mask,8,0.42500000000000004,300,2460,2460,9840,0.8160400523032876,0.02103306144682715,0.024102597438201423,0.7152439024390244,0.7364837398373983,0.1772357723577236,0.6504065040650406,0.39420731707317075,0.696239837398374
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.025,selected,cross_mask,8,0.42500000000000004,300,2460,2460,9840,0.8160400523032876,0.016235159435970425,0.019197163437216225,0.7152439024390244,0.7428861788617886,0.18495934959349594,0.6527439024390244,0.4008130081300813,0.6863821138211382
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.025,hard,hard,8,0.4,300,2460,2460,9840,0.8160400523032876,0.013752622103298417,0.016056152302759696,0.7152439024390244,0.7478658536585366,0.1717479674796748,0.6351626016260162,0.3848577235772358,0.6802845528455285
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.025,cross_mask,cross_mask,8,0.42500000000000004,300,2460,2460,9840,0.8160400523032876,0.016235159435970425,0.019197163437216225,0.7152439024390244,0.7428861788617886,0.18495934959349594,0.6527439024390244,0.4008130081300813,0.6863821138211382
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.08333333333333333,selected,cross_mask,12,0.625,1000,2460,2460,9840,0.8160400523032876,0.035104384359348595,0.041503197608039,0.7152439024390244,0.7690040650406504,0.15934959349593497,0.6084349593495935,0.3856707317073171,0.7354674796747968
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.08333333333333333,hard,hard,12,0.6000000000000001,1000,2460,2460,9840,0.8160400523032876,0.033254714932949514,0.040123821000699667,0.7152439024390244,0.7748983739837398,0.14258130081300813,0.5947154471544716,0.36341463414634145,0.7355691056910569
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.08333333333333333,cross_mask,cross_mask,12,0.625,1000,2460,2460,9840,0.8160400523032876,0.035104384359348595,0.041503197608039,0.7152439024390244,0.7690040650406504,0.15934959349593497,0.6084349593495935,0.3856707317073171,0.7354674796747968
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.08333333333333333,selected,cross_mask,12,0.5750000000000001,1000,2460,2460,9840,0.8160400523032876,0.03388430494403649,0.040391905999842326,0.7152439024390244,0.7569105691056911,0.17002032520325203,0.6246951219512196,0.3857723577235772,0.7388211382113821
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.08333333333333333,hard,hard,12,0.55,1000,2460,2460,9840,0.8160400523032876,0.03441030069622486,0.0379977654120246,0.7152439024390244,0.761890243902439,0.18739837398373985,0.6171747967479675,0.4140243902439024,0.7389227642276422
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.08333333333333333,cross_mask,cross_mask,12,0.5750000000000001,1000,2460,2460,9840,0.8160400523032876,0.03388430494403649,0.040391905999842326,0.7152439024390244,0.7569105691056911,0.17002032520325203,0.6246951219512196,0.3857723577235772,0.7388211382113821
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.08333333333333333,selected,cross_mask,8,0.625,1000,2460,2460,9840,0.8160400523032876,0.03239022329022001,0.04078206066711376,0.7152439024390244,0.7725609756097561,0.16219512195121952,0.5719512195121951,0.39207317073170733,0.7384146341463415
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.08333333333333333,hard,hard,12,0.5750000000000001,1000,2460,2460,9840,0.8160400523032876,0.03328525895627388,0.042232295151558796,0.7152439024390244,0.7783536585365853,0.1611788617886179,0.6068089430894309,0.3933943089430894,0.7335365853658536
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.08333333333333333,cross_mask,cross_mask,8,0.625,1000,2460,2460,9840,0.8160400523032876,0.03239022329022001,0.04078206066711376,0.7152439024390244,0.7725609756097561,0.16219512195121952,0.5719512195121951,0.39207317073170733,0.7384146341463415
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.25,selected,hard,12,0.7250000000000001,3000,2460,2460,9840,0.8160400523032876,0.04867074113295289,0.05998145903286589,0.7152439024390244,0.7945121951219513,0.13414634146341464,0.535670731707317,0.39197154471544715,0.7744918699186992
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.25,hard,hard,12,0.7250000000000001,3000,2460,2460,9840,0.8160400523032876,0.04867074113295289,0.05998145903286589,0.7152439024390244,0.7945121951219513,0.13414634146341464,0.535670731707317,0.39197154471544715,0.7744918699186992
size,drugban,bindingdb,s42,scaffold_prot50,,0,,0.25,cross_mask,cross_mask,3,0.675,3000,2460,2460,9840,0.8160400523032876,0.056830997343457534,0.06539185917276824,0.7152439024390244,0.808739837398374,0.15792682926829268,0.366869918699187,0.46239837398373984,0.7887195121951219
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.25,selected,hard,5,0.7000000000000001,3000,2460,2460,9840,0.8160400523032876,0.05090403072128502,0.06468549404521384,0.7152439024390244,0.8020325203252032,0.1048780487804878,0.38384146341463415,0.6297764227642276,0.7882113821138211
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.25,hard,hard,5,0.7000000000000001,3000,2460,2460,9840,0.8160400523032876,0.05090403072128502,0.06468549404521384,0.7152439024390244,0.8020325203252032,0.1048780487804878,0.38384146341463415,0.6297764227642276,0.7882113821138211
size,drugban,bindingdb,s42,scaffold_prot50,,1,,0.25,cross_mask,cross_mask,5,0.75,3000,2460,2460,9840,0.8160400523032876,0.05113137616597285,0.06578937846169142,0.7152439024390244,0.8032520325203252,0.1261178861788618,0.3766260162601626,0.6708333333333333,0.7908536585365854
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.25,selected,cross_mask,3,0.7250000000000001,3000,2460,2460,9840,0.8160400523032876,0.06191711999531391,0.07023514087542104,0.7152439024390244,0.8083333333333333,0.17154471544715447,0.36341463414634145,0.48597560975609755,0.7948170731707317
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.25,hard,hard,3,0.6000000000000001,3000,2460,2460,9840,0.8160400523032876,0.06095965532548986,0.06748952052652024,0.7152439024390244,0.8140243902439024,0.15010162601626018,0.2883130081300813,0.45152439024390245,0.7880081300813008
size,drugban,bindingdb,s42,scaffold_prot50,,2,,0.25,cross_mask,cross_mask,3,0.7250000000000001,3000,2460,2460,9840,0.8160400523032876,0.06191711999531391,0.07023514087542104,0.7152439024390244,0.8083333333333333,0.17154471544715447,0.36341463414634145,0.48597560975609755,0.7948170731707317
size,drugban,bindingdb,s1,prot25,,0,,1.0,selected,cross_mask,3,0.8500000000000001,12000,2460,2460,9840,0.7571158634631499,0.1315765007098133,0.15043514697145477,0.6813008130081301,0.833739837398374,0.13323170731707318,0.2708333333333333,0.6183943089430894,0.8227642276422764
size,drugban,bindingdb,s1,prot25,,0,,1.0,hard,hard,5,0.8250000000000001,12000,2460,2460,9840,0.7571158634631499,0.12854389425186608,0.14898448678633625,0.6813008130081301,0.8359756097560975,0.15030487804878048,0.3126016260162602,0.776219512195122,0.823069105691057
size,drugban,bindingdb,s1,prot25,,0,,1.0,cross_mask,cross_mask,3,0.8500000000000001,12000,2460,2460,9840,0.7571158634631499,0.1315765007098133,0.15043514697145477,0.6813008130081301,0.833739837398374,0.13323170731707318,0.2708333333333333,0.6183943089430894,0.8227642276422764
size,drugban,bindingdb,s1,prot25,,0,,0.008333333333333333,selected,hard,20,0.35000000000000003,100,2460,2460,9840,0.7571158634631499,0.004877742172173516,0.006855845491770318,0.6813008130081301,0.686890243902439,0.191260162601626,0.6584349593495935,0.40558943089430893,0.5779471544715448
size,drugban,bindingdb,s1,prot25,,0,,0.008333333333333333,hard,hard,20,0.35000000000000003,100,2460,2460,9840,0.7571158634631499,0.004877742172173516,0.006855845491770318,0.6813008130081301,0.686890243902439,0.191260162601626,0.6584349593495935,0.40558943089430893,0.5779471544715448
size,drugban,bindingdb,s1,prot25,,0,,0.008333333333333333,cross_mask,cross_mask,20,0.375,100,2460,2460,9840,0.7571158634631499,0.0023873293770415582,0.0037918223241180105,0.6813008130081301,0.6856707317073171,0.1883130081300813,0.6586382113821139,0.39410569105691057,0.5882113821138212
size,drugban,bindingdb,s1,prot25,,1,,0.008333333333333333,selected,cross_mask,3,0.325,100,2460,2460,9840,0.7571158634631499,0.007403339127970976,0.008291180452642433,0.6813008130081301,0.6928861788617886,0.17916666666666667,0.6153455284552846,0.39186991869918697,0.5798780487804878
size,drugban,bindingdb,s1,prot25,,1,,0.008333333333333333,hard,hard,3,0.275,100,2460,2460,9840,0.7571158634631499,0.006866892424247872,0.008983497457971001,0.6813008130081301,0.6905487804878049,0.19258130081300814,0.6133130081300813,0.4095528455284553,0.5655487804878049
size,drugban,bindingdb,s1,prot25,,1,,0.008333333333333333,cross_mask,cross_mask,3,0.325,100,2460,2460,9840,0.7571158634631499,0.007403339127970976,0.008291180452642433,0.6813008130081301,0.6928861788617886,0.17916666666666667,0.6153455284552846,0.39186991869918697,0.5798780487804878
size,drugban,bindingdb,s1,prot25,,2,,0.008333333333333333,selected,hard,20,0.42500000000000004,100,2460,2460,9840,0.7571158634631499,0.0073641320959406675,0.00917378565902982,0.6813008130081301,0.7006097560975609,0.17571138211382115,0.6409552845528456,0.3826219512195122,0.6182926829268293
size,drugban,bindingdb,s1,prot25,,2,,0.008333333333333333,hard,hard,20,0.42500000000000004,100,2460,2460,9840,0.7571158634631499,0.0073641320959406675,0.00917378565902982,0.6813008130081301,0.7006097560975609,0.17571138211382115,0.6409552845528456,0.3826219512195122,0.6182926829268293
size,drugban,bindingdb,s1,prot25,,2,,0.008333333333333333,cross_mask,cross_mask,20,0.42500000000000004,100,2460,2460,9840,0.7571158634631499,0.006252329646935784,0.008289945920689323,0.6813008130081301,0.7015243902439025,0.1772357723577236,0.6465447154471544,0.3884146341463415,0.614430894308943
size,drugban,bindingdb,s1,prot25,,0,,0.025,selected,cross_mask,5,0.45,300,2460,2460,9840,0.7571158634631499,0.013880715435957591,0.014055763552904721,0.6813008130081301,0.7095528455284553,0.1559959349593496,0.6160569105691057,0.35477642276422766,0.6386178861788618
size,drugban,bindingdb,s1,prot25,,0,,0.025,hard,hard,5,0.42500000000000004,300,2460,2460,9840,0.7571158634631499,0.01524172305923499,0.013939930399642697,0.6813008130081301,0.7094512195121951,0.17367886178861788,0.609959349593496,0.3915650406504065,0.6342479674796748
size,drugban,bindingdb,s1,prot25,,0,,0.025,cross_mask,cross_mask,5,0.45,300,2460,2460,9840,0.7571158634631499,0.013880715435957591,0.014055763552904721,0.6813008130081301,0.7095528455284553,0.1559959349593496,0.6160569105691057,0.35477642276422766,0.6386178861788618
size,drugban,bindingdb,s1,prot25,,1,,0.025,selected,cross_mask,20,0.45,300,2460,2460,9840,0.7571158634631499,0.006803824869467401,0.00917697841408116,0.6813008130081301,0.6941056910569106,0.1902439024390244,0.6525406504065041,0.40985772357723577,0.6261178861788618
size,drugban,bindingdb,s1,prot25,,1,,0.025,hard,hard,20,0.45,300,2460,2460,9840,0.7571158634631499,0.006769343114913173,0.00816023492547091,0.6813008130081301,0.6909552845528455,0.1818089430894309,0.6533536585365853,0.3988821138211382,0.6351626016260162
size,drugban,bindingdb,s1,prot25,,1,,0.025,cross_mask,cross_mask,20,0.45,300,2460,2460,9840,0.7571158634631499,0.006803824869467401,0.00917697841408116,0.6813008130081301,0.6941056910569106,0.1902439024390244,0.6525406504065041,0.40985772357723577,0.6261178861788618
size,drugban,bindingdb,s1,prot25,,2,,0.025,selected,hard,3,0.375,300,2460,2460,9840,0.7571158634631499,0.015553059246806167,0.019667030555602483,0.6813008130081301,0.7089430894308943,0.16361788617886178,0.5530487804878049,0.39410569105691057,0.6341463414634146
size,drugban,bindingdb,s1,prot25,,2,,0.025,hard,hard,3,0.375,300,2460,2460,9840,0.7571158634631499,0.015553059246806167,0.019667030555602483,0.6813008130081301,0.7089430894308943,0.16361788617886178,0.5530487804878049,0.39410569105691057,0.6341463414634146
