study,bench,name,seed,cond,arm,rep,noise,pool_frac,policy,chosen,k,beta,n_pool,n_fit,n_conf,n_test,base_metric,gate_metric_delta,blanket_metric_delta,base_accuracy,gate_accuracy,joint_harm,blanket_joint_harm,apply_rate,target_accuracy
size,mosei,CMAD,1,a,,0,,0.34453057708871665,hard,hard,8,0.375,400,1161,1161,1160,0.6560088202866593,0.026460859977949336,0.0319735391400221,0.5586206896551724,0.5896551724137931,0.09741379310344828,0.26982758620689656,0.3310344827586207,0.621551724137931
size,mosei,CMAD,1,a,,0,,0.34453057708871665,cross_mask,cross_mask,3,0.525,400,1161,1161,1160,0.6560088202866593,0.016538037486218293,0.026460859977949336,0.5586206896551724,0.5724137931034483,0.12155172413793103,0.29310344827586204,0.31724137931034485,0.5887931034482758
size,mosei,CMAD,2,a,,0,,1.0,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6396103896103896,0.02813852813852813,0.050865800865800836,0.5586206896551724,0.5870689655172414,0.034482758620689655,0.31982758620689655,0.15862068965517243,0.6051724137931035
size,mosei,CMAD,2,a,,0,,1.0,hard,hard,5,0.4,1161,1161,1161,1160,0.6396103896103896,0.02056277056277056,-0.0010822510822511289,0.5586206896551724,0.6025862068965517,0.10431034482758621,0.3543103448275862,0.30948275862068964,0.596551724137931
size,mosei,CMAD,2,a,,0,,1.0,cross_mask,cross_mask,3,0.75,1161,1161,1161,1160,0.6396103896103896,0.02813852813852813,0.050865800865800836,0.5586206896551724,0.5870689655172414,0.034482758620689655,0.31982758620689655,0.15862068965517243,0.6051724137931035
size,mosei,CMAD,2,a,,0,,0.04306632213608958,selected,hard,5,0.07500000000000001,50,1161,1161,1160,0.6396103896103896,0.0,-0.0032467532467532756,0.5586206896551724,0.5586206896551724,0.026724137931034484,0.07931034482758621,0.0896551724137931,0.5525862068965517
size,mosei,CMAD,2,a,,0,,0.04306632213608958,hard,hard,5,0.07500000000000001,50,1161,1161,1160,0.6396103896103896,0.0,-0.0032467532467532756,0.5586206896551724,0.5586206896551724,0.026724137931034484,0.07931034482758621,0.0896551724137931,0.5525862068965517
size,mosei,CMAD,2,a,,0,,0.04306632213608958,cross_mask,cross_mask,3,0.17500000000000002,50,1161,1161,1160,0.6396103896103896,0.0021645021645021467,-0.010822510822510845,0.5586206896551724,0.5603448275862069,0.028448275862068967,0.11982758620689656,0.08879310344827586,0.5387931034482759
size,mosei,CMAD,2,a,,0,,0.12919896640826872,selected,cross_mask,35,0.30000000000000004,150,1161,1161,1160,0.6396103896103896,0.0,-0.0010822510822511289,0.5586206896551724,0.5586206896551724,0.0,0.14051724137931035,0.0,0.5465517241379311
size,mosei,CMAD,2,a,,0,,0.12919896640826872,hard,hard,8,0.30000000000000004,150,1161,1161,1160,0.6396103896103896,-0.0021645021645021467,-0.02164502164502169,0.5586206896551724,0.5577586206896552,0.13448275862068965,0.30258620689655175,0.33879310344827585,0.5586206896551724
size,mosei,CMAD,2,a,,0,,0.12919896640826872,cross_mask,cross_mask,35,0.30000000000000004,150,1161,1161,1160,0.6396103896103896,0.0,-0.0010822510822511289,0.5586206896551724,0.5586206896551724,0.0,0.14051724137931035,0.0,0.5465517241379311
size,mosei,CMAD,2,a,,0,,0.34453057708871665,selected,cross_mask,8,0.625,400,1161,1161,1160,0.6396103896103896,0.0032467532467532756,0.03679653679653683,0.5586206896551724,0.5577586206896552,0.034482758620689655,0.29224137931034483,0.09655172413793103,0.5827586206896552
size,mosei,CMAD,2,a,,0,,0.34453057708871665,hard,hard,3,0.25,400,1161,1161,1160,0.6396103896103896,0.0,-0.011904761904761973,0.5586206896551724,0.5586206896551724,0.04655172413793104,0.41293103448275864,0.13879310344827586,0.5698275862068966
size,mosei,CMAD,2,a,,0,,0.34453057708871665,cross_mask,cross_mask,8,0.625,400,1161,1161,1160,0.6396103896103896,0.0032467532467532756,0.03679653679653683,0.5586206896551724,0.5577586206896552,0.034482758620689655,0.29224137931034483,0.09655172413793103,0.5827586206896552
size,mosei,CMAD,3,a,,0,,1.0,selected,cross_mask,5,1.0,1161,1161,1161,1160,0.6038961038961039,0.04220779220779214,0.09090909090909083,0.5224137931034483,0.5646551724137931,0.0939655172413793,0.328448275862069,0.2767241379310345,0.6146551724137931
size,mosei,CMAD,3,a,,0,,1.0,hard,hard,8,0.675,1161,1161,1161,1160,0.6038961038961039,0.044372294372294285,0.04004329004328999,0.5224137931034483,0.5939655172413794,0.10862068965517241,0.3431034482758621,0.33017241379310347,0.6137931034482759
size,mosei,CMAD,3,a,,0,,1.0,cross_mask,cross_mask,5,1.0,1161,1161,1161,1160,0.6038961038961039,0.04220779220779214,0.09090909090909083,0.5224137931034483,0.5646551724137931,0.0939655172413793,0.328448275862069,0.2767241379310345,0.6146551724137931
size,mosei,CMAD,3,a,,0,,0.04306632213608958,selected,hard,8,0.2,50,1161,1161,1160,0.6038961038961039,-0.0010822510822511289,0.0043290043290042934,0.5224137931034483,0.5232758620689655,0.020689655172413793,0.18448275862068966,0.04827586206896552,0.5586206896551724
size,mosei,CMAD,3,a,,0,,0.04306632213608958,hard,hard,8,0.2,50,1161,1161,1160,0.6038961038961039,-0.0010822510822511289,0.0043290043290042934,0.5224137931034483,0.5232758620689655,0.020689655172413793,0.18448275862068966,0.04827586206896552,0.5586206896551724
size,mosei,CMAD,3,a,,0,,0.04306632213608958,cross_mask,cross_mask,3,0.125,50,1161,1161,1160,0.6038961038961039,0.0010822510822510178,0.024891774891774854,0.5224137931034483,0.5224137931034483,0.04051724137931034,0.1060344827586207,0.1646551724137931,0.5370689655172414
size,mosei,CMAD,3,a,,0,,0.12919896640826872,selected,cross_mask,3,0.5,150,1161,1161,1160,0.6038961038961039,0.010822510822510734,0.050865800865800836,0.5224137931034483,0.531896551724138,0.01293103448275862,0.275,0.04655172413793104,0.5672413793103448
size,mosei,CMAD,3,a,,0,,0.12919896640826872,hard,hard,8,0.30000000000000004,150,1161,1161,1160,0.6038961038961039,-0.0021645021645021467,0.02056277056277056,0.5224137931034483,0.5275862068965518,0.08620689655172414,0.3017241379310345,0.21551724137931033,0.5672413793103448
size,mosei,CMAD,3,a,,0,,0.12919896640826872,cross_mask,cross_mask,3,0.5,150,1161,1161,1160,0.6038961038961039,0.010822510822510734,0.050865800865800836,0.5224137931034483,0.531896551724138,0.01293103448275862,0.275,0.04655172413793104,0.5672413793103448
size,mosei,CMAD,3,a,,0,,0.34453057708871665,selected,cross_mask,3,1.0,400,1161,1161,1160,0.6038961038961039,0.024891774891774854,0.04870129870129869,0.5224137931034483,0.5456896551724137,0.04396551724137931,0.3103448275862069,0.11982758620689656,0.5810344827586207
size,mosei,CMAD,3,a,,0,,0.34453057708871665,hard,hard,5,0.30000000000000004,400,1161,1161,1160,0.6038961038961039,0.011904761904761862,0.04329004329004327,0.5224137931034483,0.5301724137931034,0.05172413793103448,0.3275862068965517,0.14224137931034483,0.593103448275862
size,mosei,CMAD,3,a,,0,,0.34453057708871665,cross_mask,cross_mask,3,1.0,400,1161,1161,1160,0.6038961038961039,0.024891774891774854,0.04870129870129869,0.5224137931034483,0.5456896551724137,0.04396551724137931,0.3103448275862069,0.11982758620689656,0.5810344827586207
size,mosei,CMAD,4,a,,0,,1.0,selected,cross_mask,8,1.0,1161,1161,1161,1160,0.6170921198668147,0.05771365149833518,0.06659267480577136,0.5310344827586206,0.5948275862068966,0.13275862068965516,0.3112068965517241,0.41379310344827586,0.6103448275862069
size,mosei,CMAD,4,a,,0,,1.0,hard,hard,8,0.625,1161,1161,1161,1160,0.6170921198668147,0.02219755826859049,0.039955604883462836,0.5310344827586206,0.5672413793103448,0.10431034482758621,0.33620689655172414,0.3129310344827586,0.6129310344827587
size,mosei,CMAD,4,a,,0,,1.0,cross_mask,cross_mask,8,1.0,1161,1161,1161,1160,0.6170921198668147,0.05771365149833518,0.06659267480577136,0.5310344827586206,0.5948275862068966,0.13275862068965516,0.3112068965517241,0.41379310344827586,0.6103448275862069
size,mosei,CMAD,4,a,,0,,0.04306632213608958,selected,cross_mask,5,0.2,50,1161,1161,1160,0.6170921198668147,0.0,0.011098779134295245,0.5310344827586206,0.5293103448275862,0.013793103448275862,0.06810344827586207,0.029310344827586206,0.5224137931034483
size,mosei,CMAD,4,a,,0,,0.04306632213608958,hard,hard,5,0.125,50,1161,1161,1160,0.6170921198668147,0.0,0.0011098779134295356,0.5310344827586206,0.5310344827586206,0.0017241379310344827,0.15344827586206897,0.39655172413793105,0.528448275862069
size,mosei,CMAD,4,a,,0,,0.04306632213608958,cross_mask,cross_mask,5,0.2,50,1161,1161,1160,0.6170921198668147,0.0,0.011098779134295245,0.5310344827586206,0.5293103448275862,0.013793103448275862,0.06810344827586207,0.029310344827586206,0.5224137931034483
size,mosei,CMAD,4,a,,0,,0.12919896640826872,selected,cross_mask,5,0.5750000000000001,150,1161,1161,1160,0.6170921198668147,0.0,0.0011098779134295356,0.5310344827586206,0.5301724137931034,0.01206896551724138,0.33793103448275863,0.03706896551724138,0.5258620689655172
size,mosei,CMAD,4,a,,0,,0.12919896640826872,hard,hard,8,0.225,150,1161,1161,1160,0.6170921198668147,-0.0011098779134295356,-0.007769145394006638,0.5310344827586206,0.5293103448275862,0.07758620689655173,0.2629310344827586,0.1896551724137931,0.5387931034482759
size,mosei,CMAD,4,a,,0,,0.12919896640826872,cross_mask,cross_mask,5,0.5750000000000001,150,1161,1161,1160,0.6170921198668147,0.0,0.0011098779134295356,0.5310344827586206,0.5301724137931034,0.01206896551724138,0.33793103448275863,0.03706896551724138,0.5258620689655172
size,mosei,CMAD,4,a,,0,,0.34453057708871665,selected,cross_mask,8,1.0,400,1161,1161,1160,0.6170921198668147,0.018867924528301883,0.019977802441731418,0.5310344827586206,0.5439655172413793,0.08793103448275862,0.2913793103448276,0.20086206896551725,0.5353448275862069
size,mosei,CMAD,4,a,,0,,0.34453057708871665,hard,hard,8,0.45,400,1161,1161,1160,0.6170921198668147,0.007769145394006638,0.009988901220865709,0.5310344827586206,0.5422413793103448,0.11206896551724138,0.3603448275862069,0.2818965517241379,0.5637931034482758
size,mosei,CMAD,4,a,,0,,0.34453057708871665,cross_mask,cross_mask,8,1.0,400,1161,1161,1160,0.6170921198668147,0.018867924528301883,0.019977802441731418,0.5310344827586206,0.5439655172413793,0.08793103448275862,0.2913793103448276,0.20086206896551725,0.5353448275862069
size,mosei,CMAD,0,v,,0,,1.0,selected,cross_mask,3,0.75,1161,1161,1161,1160,0.6350446428571429,0.0636160714285714,0.05803571428571419,0.5672413793103448,0.6068965517241379,0.12586206896551724,0.3396551724137931,0.3931034482758621,0.6068965517241379
size,mosei,CMAD,0,v,,0,,1.0,hard,hard,8,0.65,1161,1161,1161,1160,0.6350446428571429,0.03125,0.017857142857142794,0.5672413793103448,0.6051724137931035,0.08706896551724137,0.33275862068965517,0.3336206896551724,0.6293103448275862
size,mosei,CMAD,0,v,,0,,1.0,cross_mask,cross_mask,3,0.75,1161,1161,1161,1160,0.6350446428571429,0.0636160714285714,0.05803571428571419,0.5672413793103448,0.6068965517241379,0.12586206896551724,0.3396551724137931,0.3931034482758621,0.6068965517241379
size,mosei,CMAD,0,v,,0,,0.04306632213608958,selected,hard,8,0.225,50,1161,1161,1160,0.6350446428571429,0.0,0.006696428571428492,0.5672413793103448,0.5672413793103448,0.0017241379310344827,0.24568965517241378,0.011206896551724138,0.5387931034482759
size,mosei,CMAD,0,v,,0,,0.04306632213608958,hard,hard,8,0.225,50,1161,1161,1160,0.6350446428571429,0.0,0.006696428571428492,0.5672413793103448,0.5672413793103448,0.0017241379310344827,0.24568965517241378,0.011206896551724138,0.5387931034482759
size,mosei,CMAD,0,v,,0,,0.04306632213608958,cross_mask,cross_mask,3,0.17500000000000002,50,1161,1161,1160,0.6350446428571429,0.0011160714285713969,0.014508928571428492,0.5672413793103448,0.5663793103448276,0.022413793103448276,0.13448275862068965,0.04655172413793104,0.5353448275862069
size,mosei,CMAD,0,v,,0,,0.12919896640826872,selected,hard,5,0.125,150,1161,1161,1160,0.6350446428571429,0.006696428571428492,0.012276785714285698,0.5672413793103448,0.5853448275862069,0.0603448275862069,0.3706896551724138,0.20172413793103447,0.5517241379310345
size,mosei,CMAD,0,v,,0,,0.12919896640826872,hard,hard,5,0.125,150,1161,1161,1160,0.6350446428571429,0.006696428571428492,0.012276785714285698,0.5672413793103448,0.5853448275862069,0.0603448275862069,0.3706896551724138,0.20172413793103447,0.5517241379310345
size,mosei,CMAD,0,v,,0,,0.12919896640826872,cross_mask,cross_mask,3,0.17500000000000002,150,1161,1161,1160,0.6350446428571429,0.008928571428571397,0.008928571428571397,0.5672413793103448,0.571551724137931,0.08017241379310344,0.16034482758620688,0.593103448275862,0.5431034482758621
size,mosei,CMAD,0,v,,0,,0.34453057708871665,selected,cross_mask,3,0.5750000000000001,400,1161,1161,1160,0.6350446428571429,0.010044642857142794,0.049107142857142794,0.5672413793103448,0.5741379310344827,0.05172413793103448,0.3353448275862069,0.13620689655172413,0.6017241379310345
size,mosei,CMAD,0,v,,0,,0.34453057708871665,hard,hard,8,0.375,400,1161,1161,1160,0.6350446428571429,0.006696428571428492,0.0,0.5672413793103448,0.5913793103448276,0.14741379310344827,0.31551724137931036,0.4068965517241379,0.6008620689655172
size,mosei,CMAD,0,v,,0,,0.34453057708871665,cross_mask,cross_mask,3,0.5750000000000001,400,1161,1161,1160,0.6350446428571429,0.010044642857142794,0.049107142857142794,0.5672413793103448,0.5741379310344827,0.05172413793103448,0.3353448275862069,0.13620689655172413,0.6017241379310345
size,mosei,CMAD,1,v,,0,,1.0,selected,cross_mask,5,0.775,1161,1161,1161,1160,0.6306504961411246,0.05292171995589856,0.07717750826901881,0.5603448275862069,0.6008620689655172,0.1413793103448276,0.3336206896551724,0.38275862068965516,0.6206896551724138
size,mosei,CMAD,1,v,,0,,1.0,hard,hard,3,0.375,1161,1161,1161,1160,0.6306504961411246,0.030871003307607503,0.022050716648291058,0.5603448275862069,0.6025862068965517,0.10258620689655172,0.34913793103448276,0.38017241379310346,0.621551724137931
size,mosei,CMAD,1,v,,0,,1.0,cross_mask,cross_mask,5,0.775,1161,1161,1161,1160,0.6306504961411246,0.05292171995589856,0.07717750826901881,0.5603448275862069,0.6008620689655172,0.1413793103448276,0.3336206896551724,0.38275862068965516,0.6206896551724138
size,mosei,CMAD,1,v,,0,,0.04306632213608958,selected,hard,8,0.15000000000000002,50,1161,1161,1160,0.6306504961411246,0.0,0.008820286659316445,0.5603448275862069,0.5603448275862069,0.009482758620689655,0.15,0.06637931034482758,0.5491379310344827
size,mosei,CMAD,1,v,,0,,0.04306632213608958,hard,hard,8,0.15000000000000002,50,1161,1161,1160,0.6306504961411246,0.0,0.008820286659316445,0.5603448275862069,0.5603448275862069,0.009482758620689655,0.15,0.06637931034482758,0.5491379310344827
size,mosei,CMAD,1,v,,0,,0.04306632213608958,cross_mask,cross_mask,3,0.0,50,1161,1161,1160,0.6306504961411246,0.0,0.0,0.5603448275862069,0.5603448275862069,0.0,0.0,1.0,0.5232758620689655
size,mosei,CMAD,1,v,,0,,0.12919896640826872,selected,cross_mask,3,0.15000000000000002,150,1161,1161,1160,0.6306504961411246,0.0,0.015435501653803807,0.5603448275862069,0.5603448275862069,0.002586206896551724,0.3422413793103448,0.02413793103448276,0.5577586206896552
size,mosei,CMAD,1,v,,0,,0.12919896640826872,hard,hard,50,0.30000000000000004,150,1161,1161,1160,0.6306504961411246,0.004410143329658278,0.003307607497243681,0.5603448275862069,0.5801724137931035,0.05517241379310345,0.15775862068965518,0.20775862068965517,0.5784482758620689
size,mosei,CMAD,1,v,,0,,0.12919896640826872,cross_mask,cross_mask,3,0.15000000000000002,150,1161,1161,1160,0.6306504961411246,0.0,0.015435501653803807,0.5603448275862069,0.5603448275862069,0.002586206896551724,0.3422413793103448,0.02413793103448276,0.5577586206896552
size,mosei,CMAD,1,v,,0,,0.34453057708871665,selected,cross_mask,8,0.375,400,1161,1161,1160,0.6306504961411246,0.022050716648291058,0.02094818081587657,0.5603448275862069,0.5724137931034483,0.0896551724137931,0.33879310344827585,0.575,0.5655172413793104
size,mosei,CMAD,1,v,,0,,0.34453057708871665,hard,hard,35,0.7000000000000001,400,1161,1161,1160,0.6306504961411246,-0.0022050716648290836,-0.011025358324145529,0.5603448275862069,0.5689655172413793,0.14741379310344827,0.36810344827586206,0.33793103448275863,0.5603448275862069
size,mosei,CMAD,1,v,,0,,0.34453057708871665,cross_mask,cross_mask,8,0.375,400,1161,1161,1160,0.6306504961411246,0.022050716648291058,0.02094818081587657,0.5603448275862069,0.5724137931034483,0.0896551724137931,0.33879310344827585,0.575,0.5655172413793104
size,mosei,CMAD,2,v,,0,,1.0,selected,cross_mask,5,0.875,1161,1161,1161,1160,0.6385281385281385,0.037878787878787956,0.06818181818181823,0.5663793103448276,0.5956896551724138,0.06982758620689655,0.3396551724137931,0.2,0.6293103448275862
size,mosei,CMAD,2,v,,0,,1.0,hard,hard,3,0.45,1161,1161,1161,1160,0.6385281385281385,0.031385281385281405,0.03354978354978355,0.5663793103448276,0.6137931034482759,0.11379310344827587,0.3456896551724138,0.38362068965517243,0.6293103448275862
size,mosei,CMAD,2,v,,0,,1.0,cross_mask,cross_mask,5,0.875,1161,1161,1161,1160,0.6385281385281385,0.037878787878787956,0.06818181818181823,0.5663793103448276,0.5956896551724138,0.06982758620689655,0.3396551724137931,0.2,0.6293103448275862
size,mosei,CMAD,2,v,,0,,0.04306632213608958,selected,hard,8,0.05,50,1161,1161,1160,0.6385281385281385,0.0,0.0021645021645021467,0.5663793103448276,0.5663793103448276,0.0,0.3431034482758621,0.07672413793103448,0.571551724137931
size,mosei,CMAD,2,v,,0,,0.04306632213608958,hard,hard,8,0.05,50,1161,1161,1160,0.6385281385281385,0.0,0.0021645021645021467,0.5663793103448276,0.5663793103448276,0.0,0.3431034482758621,0.07672413793103448,0.571551724137931
size,mosei,CMAD,2,v,,0,,0.04306632213608958,cross_mask,cross_mask,3,0.07500000000000001,50,1161,1161,1160,0.6385281385281385,0.0,-0.0021645021645021467,0.5663793103448276,0.5663793103448276,0.0,0.0017241379310344827,0.011206896551724138,0.5413793103448276
size,mosei,CMAD,2,v,,0,,0.12919896640826872,selected,cross_mask,8,0.35000000000000003,150,1161,1161,1160,0.6385281385281385,-0.0032467532467531646,0.015151515151515138,0.5663793103448276,0.5620689655172414,0.008620689655172414,0.3810344827586207,0.017241379310344827,0.5646551724137931
size,mosei,CMAD,2,v,,0,,0.12919896640826872,hard,hard,12,0.17500000000000002,150,1161,1161,1160,0.6385281385281385,-0.008658008658008587,-0.0043290043290042934,0.5663793103448276,0.5672413793103448,0.061206896551724135,0.38275862068965516,0.23275862068965517,0.5405172413793103
size,mosei,CMAD,2,v,,0,,0.12919896640826872,cross_mask,cross_mask,8,0.35000000000000003,150,1161,1161,1160,0.6385281385281385,-0.0032467532467531646,0.015151515151515138,0.5663793103448276,0.5620689655172414,0.008620689655172414,0.3810344827586207,0.017241379310344827,0.5646551724137931
size,mosei,CMAD,2,v,,0,,0.34453057708871665,selected,cross_mask,3,0.47500000000000003,400,1161,1161,1160,0.6385281385281385,0.0032467532467532756,0.04870129870129869,0.5663793103448276,0.5698275862068966,0.0017241379310344827,0.3163793103448276,0.011206896551724138,0.5905172413793104
size,mosei,CMAD,2,v,,0,,0.34453057708871665,hard,hard,3,0.25,400,1161,1161,1160,0.6385281385281385,0.02056277056277056,0.0021645021645021467,0.5663793103448276,0.5982758620689655,0.11206896551724138,0.371551724137931,0.35517241379310344,0.5905172413793104
size,mosei,CMAD,2,v,,0,,0.34453057708871665,cross_mask,cross_mask,3,0.47500000000000003,400,1161,1161,1160,0.6385281385281385,0.0032467532467532756,0.04870129870129869,0.5663793103448276,0.5698275862068966,0.0017241379310344827,0.3163793103448276,0.011206896551724138,0.5905172413793104
size,mosei,CMAD,3,v,,0,,1.0,selected,cross_mask,3,0.8500000000000001,1161,1161,1161,1160,0.6266233766233766,0.04220779220779214,0.09848484848484851,0.5663793103448276,0.5939655172413794,0.08706896551724137,0.3422413793103448,0.26120689655172413,0.6413793103448275
size,mosei,CMAD,3,v,,0,,1.0,hard,hard,3,0.47500000000000003,1161,1161,1161,1160,0.6266233766233766,0.045454545454545414,0.038961038961038974,0.5663793103448276,0.6086206896551725,0.10775862068965517,0.35,0.38017241379310346,0.6275862068965518
size,mosei,CMAD,3,v,,0,,1.0,cross_mask,cross_mask,3,0.8500000000000001,1161,1161,1161,1160,0.6266233766233766,0.04220779220779214,0.09848484848484851,0.5663793103448276,0.5939655172413794,0.08706896551724137,0.3422413793103448,0.26120689655172413,0.6413793103448275
size,mosei,CMAD,3,v,,0,,0.04306632213608958,selected,hard,8,0.05,50,1161,1161,1160,0.6266233766233766,0.0032467532467532756,0.0032467532467532756,0.5663793103448276,0.5689655172413793,0.07155172413793104,0.325,0.5612068965517242,0.5672413793103448
size,mosei,CMAD,3,v,,0,,0.04306632213608958,hard,hard,8,0.05,50,1161,1161,1160,0.6266233766233766,0.0032467532467532756,0.0032467532467532756,0.5663793103448276,0.5689655172413793,0.07155172413793104,0.325,0.5612068965517242,0.5672413793103448
size,mosei,CMAD,3,v,,0,,0.04306632213608958,cross_mask,cross_mask,3,0.0,50,1161,1161,1160,0.6266233766233766,0.0,0.0,0.5663793103448276,0.5663793103448276,0.0,0.0,1.0,0.5387931034482759
size,mosei,CMAD,3,v,,0,,0.12919896640826872,selected,hard,8,0.30000000000000004,150,1161,1161,1160,0.6266233766233766,0.0021645021645021467,0.021645021645021578,0.5663793103448276,0.5672413793103448,0.045689655172413794,0.30603448275862066,0.10431034482758621,0.571551724137931
