study,bench,name,seed,cond,arm,rep,noise,pool_frac,policy,chosen,k,beta,n_pool,n_fit,n_conf,n_test,base_metric,gate_metric_delta,blanket_metric_delta,base_accuracy,gate_accuracy,joint_harm,blanket_joint_harm,apply_rate,target_accuracy
origin,drugban,biosnap,s42,prot25,source_matched,1,,,cross_mask,cross_mask,50,1.0,1209,1209,1209,907,0.541870076825829,0.03549547797335417,0.045862102499270696,0.5016538037486218,0.557883131201764,0.2127894156560088,0.5005512679162073,0.47519294377067256,0.557883131201764
origin,drugban,biosnap,s42,prot25,source_matched,2,,,selected,cross_mask,5,1.0,1209,1209,1209,907,0.541870076825829,0.06346396965865997,0.061548186326947474,0.5016538037486218,0.5733186328555678,0.18412348401323042,0.4696802646085998,0.4421168687982359,0.5766262403528115
origin,drugban,biosnap,s42,prot25,source_matched,2,,,hard,hard,50,0.875,1209,1209,1209,907,0.541870076825829,0.04639696586599251,0.03895750267431686,0.5016538037486218,0.5611907386990077,0.2039691289966924,0.4994487320837927,0.46747519294377066,0.5523704520396913
origin,drugban,biosnap,s42,prot25,source_matched,2,,,cross_mask,cross_mask,5,1.0,1209,1209,1209,907,0.541870076825829,0.06346396965865997,0.061548186326947474,0.5016538037486218,0.5733186328555678,0.18412348401323042,0.4696802646085998,0.4421168687982359,0.5766262403528115
origin,drugban,biosnap,s42,scaffold_prot50,deployment,0,,,selected,hard,5,0.55,1209,1209,1209,907,0.5464844889623651,0.11718856364874064,0.12575610230477485,0.49503858875413453,0.6251378169790518,0.17199558985667035,0.40352811466372657,0.48732083792723263,0.6119073869900772
origin,drugban,biosnap,s42,scaffold_prot50,deployment,0,,,hard,hard,5,0.55,1209,1209,1209,907,0.5464844889623651,0.11718856364874064,0.12575610230477485,0.49503858875413453,0.6251378169790518,0.17199558985667035,0.40352811466372657,0.48732083792723263,0.6119073869900772
origin,drugban,biosnap,s42,scaffold_prot50,deployment,0,,,cross_mask,cross_mask,12,1.0,1209,1209,1209,907,0.5464844889623651,0.06126130506661476,0.06714480210055429,0.49503858875413453,0.5402425578831312,0.1874310915104741,0.43329658213891953,0.48511576626240355,0.5402425578831312
origin,drugban,biosnap,s42,scaffold_prot50,source_all,0,,,selected,hard,50,0.7250000000000001,9766,1209,1209,907,0.5464844889623651,0.0568754254594962,0.07305261110570838,0.49503858875413453,0.5689084895259096,0.1819184123484013,0.4410143329658214,0.4454244762954796,0.5733186328555678
origin,drugban,biosnap,s42,scaffold_prot50,source_all,0,,,hard,hard,50,0.7250000000000001,9766,1209,1209,907,0.5464844889623651,0.0568754254594962,0.07305261110570838,0.49503858875413453,0.5689084895259096,0.1819184123484013,0.4410143329658214,0.4454244762954796,0.5733186328555678
origin,drugban,biosnap,s42,scaffold_prot50,source_all,0,,,cross_mask,cross_mask,50,1.0,9766,1209,1209,907,0.5464844889623651,0.0767723427015462,0.06988233005932121,0.49503858875413453,0.5744211686879823,0.1730981256890849,0.43770672546857775,0.45424476295479604,0.5722160970231532
origin,drugban,biosnap,s42,scaffold_prot50,source_all+deployment,0,,,selected,hard,8,0.65,10975,1209,1209,907,0.5464844889623651,0.10835845570358837,0.1213313235437129,0.49503858875413453,0.6097023153252481,0.17640573318632854,0.40352811466372657,0.5137816979051819,0.6273428886438809
origin,drugban,biosnap,s42,scaffold_prot50,source_all+deployment,0,,,hard,hard,8,0.65,10975,1209,1209,907,0.5464844889623651,0.10835845570358837,0.1213313235437129,0.49503858875413453,0.6097023153252481,0.17640573318632854,0.40352811466372657,0.5137816979051819,0.6273428886438809
origin,drugban,biosnap,s42,scaffold_prot50,source_all+deployment,0,,,cross_mask,cross_mask,5,1.0,10975,1209,1209,907,0.5464844889623651,0.08106583681804913,0.08115335991442185,0.49503858875413453,0.5755237045203969,0.16648291069459759,0.40352811466372657,0.4498346196251378,0.5744211686879823
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,0,,,selected,cross_mask,3,1.0,1209,1209,1209,907,0.5464844889623651,0.060028688126033236,0.06269814256539918,0.49503858875413453,0.565600882028666,0.17199558985667035,0.4211686879823594,0.42998897464167585,0.557883131201764
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,0,,,hard,hard,35,1.0,1209,1209,1209,907,0.5464844889623651,0.04722357288728962,0.06557424876008944,0.49503858875413453,0.5689084895259096,0.16979051819184124,0.4597574421168688,0.39911797133406834,0.5733186328555678
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,0,,,cross_mask,cross_mask,3,1.0,1209,1209,1209,907,0.5464844889623651,0.060028688126033236,0.06269814256539918,0.49503858875413453,0.565600882028666,0.17199558985667035,0.4211686879823594,0.42998897464167585,0.557883131201764
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,1,,,selected,cross_mask,20,1.0,1209,1209,1209,907,0.5464844889623651,0.06448507244967416,0.05312895069532231,0.49503858875413453,0.5711135611907387,0.17089305402425578,0.4597574421168688,0.4355016538037486,0.5711135611907387
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,1,,,hard,hard,50,0.925,1209,1209,1209,907,0.5464844889623651,0.04612953418263144,0.06360984148594762,0.49503858875413453,0.5689084895259096,0.16648291069459759,0.45865490628445427,0.4101433296582139,0.5810363836824697
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,1,,,cross_mask,cross_mask,20,1.0,1209,1209,1209,907,0.5464844889623651,0.06448507244967416,0.05312895069532231,0.49503858875413453,0.5711135611907387,0.17089305402425578,0.4597574421168688,0.4355016538037486,0.5711135611907387
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,2,,,selected,cross_mask,35,1.0,1209,1209,1209,907,0.5464844889623651,0.05427161334240971,0.051166974618302,0.49503858875413453,0.5490628445424476,0.1730981256890849,0.4829106945975744,0.4255788313120176,0.5512679162072768
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,2,,,hard,hard,50,0.625,1209,1209,1209,907,0.5464844889623651,0.05145871827287751,0.038947777885830925,0.49503858875413453,0.5667034178610805,0.16758544652701213,0.48180815876515987,0.422271223814774,0.5501653803748622
origin,drugban,biosnap,s42,scaffold_prot50,source_matched,2,,,cross_mask,cross_mask,35,1.0,1209,1209,1209,907,0.5464844889623651,0.05427161334240971,0.051166974618302,0.49503858875413453,0.5490628445424476,0.1730981256890849,0.4829106945975744,0.4255788313120176,0.5512679162072768
origin,drugban,biosnap,s1,prot25,deployment,0,,,selected,hard,5,0.525,1209,1209,1209,907,0.5714382962170573,0.06681902168627829,0.08395409899834672,0.503858875413451,0.5854465270121278,0.13120176405733186,0.4101433296582139,0.3869900771775083,0.6052921719955898
origin,drugban,biosnap,s1,prot25,deployment,0,,,hard,hard,5,0.525,1209,1209,1209,907,0.5714382962170573,0.06681902168627829,0.08395409899834672,0.503858875413451,0.5854465270121278,0.13120176405733186,0.4101433296582139,0.3869900771775083,0.6052921719955898
origin,drugban,biosnap,s1,prot25,deployment,0,,,cross_mask,cross_mask,35,1.0,1209,1209,1209,907,0.5714382962170573,0.006476709131576386,-0.00885928231060984,0.503858875413451,0.49834619625137816,0.18963616317530319,0.503858875413451,0.41565600882028664,0.49834619625137816
origin,drugban,biosnap,s1,prot25,source_all,0,,,selected,cross_mask,20,0.925,9766,1209,1209,907,0.5714382962170573,0.025119128658951606,0.021370222697656316,0.503858875413451,0.5402425578831312,0.16538037486218302,0.4729878721058434,0.38037486218302097,0.5633958103638368
origin,drugban,biosnap,s1,prot25,source_all,0,,,hard,hard,50,0.75,9766,1209,1209,907,0.5714382962170573,0.0216522415637459,0.004522026645920385,0.503858875413451,0.5413450937155457,0.17089305402425578,0.4619625137816979,0.3572216097023153,0.5490628445424476
origin,drugban,biosnap,s1,prot25,source_all,0,,,cross_mask,cross_mask,20,0.925,9766,1209,1209,907,0.5714382962170573,0.025119128658951606,0.021370222697656316,0.503858875413451,0.5402425578831312,0.16538037486218302,0.4729878721058434,0.38037486218302097,0.5633958103638368
origin,drugban,biosnap,s1,prot25,source_all+deployment,0,,,selected,hard,8,0.625,10975,1209,1209,907,0.5714382962170573,0.050996790819799576,0.08086161625984634,0.503858875413451,0.5711135611907387,0.12348401323042998,0.41124586549062847,0.34178610804851156,0.639470782800441
origin,drugban,biosnap,s1,prot25,source_all+deployment,0,,,hard,hard,8,0.625,10975,1209,1209,907,0.5714382962170573,0.050996790819799576,0.08086161625984634,0.503858875413451,0.5711135611907387,0.12348401323042998,0.41124586549062847,0.34178610804851156,0.639470782800441
origin,drugban,biosnap,s1,prot25,source_all+deployment,0,,,cross_mask,cross_mask,35,1.0,10975,1209,1209,907,0.5714382962170573,0.03604979091704752,0.01498103666245254,0.503858875413451,0.5523704520396913,0.15325248070562295,0.49834619625137816,0.35942668136714445,0.5556780595369349
origin,drugban,biosnap,s1,prot25,source_matched,0,,,selected,cross_mask,5,1.0,1209,1209,1209,907,0.5714382962170573,0.019814256539920194,-0.00886900709909566,0.503858875413451,0.538037486218302,0.1113561190738699,0.5005512679162073,0.25468577728776187,0.5424476295479603
origin,drugban,biosnap,s1,prot25,source_matched,0,,,hard,hard,8,0.625,1209,1209,1209,907,0.5714382962170573,0.014699017796362845,-0.003933676942526554,0.503858875413451,0.5303197353914002,0.0782800441014333,0.43991179713340683,0.18302094818081588,0.5270121278941565
origin,drugban,biosnap,s1,prot25,source_matched,0,,,cross_mask,cross_mask,5,1.0,1209,1209,1209,907,0.5714382962170573,0.019814256539920194,-0.00886900709909566,0.503858875413451,0.538037486218302,0.1113561190738699,0.5005512679162073,0.25468577728776187,0.5424476295479603
origin,drugban,biosnap,s1,prot25,source_matched,1,,,selected,cross_mask,20,0.925,1209,1209,1209,907,0.5714382962170573,0.019235631625012073,0.0036565204706796584,0.503858875413451,0.538037486218302,0.18081587651598677,0.47519294377067256,0.3836824696802646,0.5402425578831312
origin,drugban,biosnap,s1,prot25,source_matched,1,,,hard,hard,35,0.875,1209,1209,1209,907,0.5714382962170573,0.04917339297870271,0.026315277642711243,0.503858875413451,0.5622932745314223,0.09812568908489526,0.4520396912899669,0.25468577728776187,0.5667034178610805
origin,drugban,biosnap,s1,prot25,source_matched,1,,,cross_mask,cross_mask,20,0.925,1209,1209,1209,907,0.5714382962170573,0.019235631625012073,0.0036565204706796584,0.503858875413451,0.538037486218302,0.18081587651598677,0.47519294377067256,0.3836824696802646,0.5402425578831312
origin,drugban,biosnap,s1,prot25,source_matched,2,,,selected,cross_mask,20,0.875,1209,1209,1209,907,0.5714382962170573,0.040664203053583536,0.03325877662160848,0.503858875413451,0.5567805953693495,0.11466372657111357,0.4862183020948181,0.2866593164277839,0.5678059536934951
origin,drugban,biosnap,s1,prot25,source_matched,2,,,hard,hard,50,0.775,1209,1209,1209,907,0.5714382962170573,0.04583292813381301,0.030477487114655255,0.503858875413451,0.5622932745314223,0.10363836824696802,0.48401323042998895,0.26350606394707826,0.5468577728776185
origin,drugban,biosnap,s1,prot25,source_matched,2,,,cross_mask,cross_mask,20,0.875,1209,1209,1209,907,0.5714382962170573,0.040664203053583536,0.03325877662160848,0.503858875413451,0.5567805953693495,0.11466372657111357,0.4862183020948181,0.2866593164277839,0.5678059536934951
origin,drugban,biosnap,s1,scaffold_prot50,deployment,0,,,selected,hard,3,0.4,1209,1209,1209,907,0.5478654089273558,0.11813673052611107,0.1341680443450355,0.5027563395810364,0.639470782800441,0.12458654906284454,0.38257993384785005,0.45755237045203967,0.6295479603087101
origin,drugban,biosnap,s1,scaffold_prot50,deployment,0,,,hard,hard,3,0.4,1209,1209,1209,907,0.5478654089273558,0.11813673052611107,0.1341680443450355,0.5027563395810364,0.639470782800441,0.12458654906284454,0.38257993384785005,0.45755237045203967,0.6295479603087101
origin,drugban,biosnap,s1,scaffold_prot50,deployment,0,,,cross_mask,cross_mask,35,1.0,1209,1209,1209,907,0.5478654089273558,0.03410483321987745,0.06310415248468348,0.5027563395810364,0.5148842337375965,0.1587651598676957,0.4013230429988975,0.43439911797133407,0.5148842337375965
origin,drugban,biosnap,s1,scaffold_prot50,source_all,0,,,selected,cross_mask,50,1.0,9766,1209,1209,907,0.5478654089273558,0.06580764368374992,0.07605757074783626,0.5027563395810364,0.5700110253583242,0.1278941565600882,0.4310915104740904,0.34509371554575524,0.5744211686879823
origin,drugban,biosnap,s1,scaffold_prot50,source_all,0,,,hard,hard,50,0.47500000000000003,9766,1209,1209,907,0.5478654089273558,0.06467956821939125,0.07529903724593989,0.5027563395810364,0.5567805953693495,0.13891951488423374,0.432194046306505,0.3814773980154355,0.5799338478500551
origin,drugban,biosnap,s1,scaffold_prot50,source_all,0,,,cross_mask,cross_mask,50,1.0,9766,1209,1209,907,0.5478654089273558,0.06580764368374992,0.07605757074783626,0.5027563395810364,0.5700110253583242,0.1278941565600882,0.4310915104740904,0.34509371554575524,0.5744211686879823
origin,drugban,biosnap,s1,scaffold_prot50,source_all+deployment,0,,,selected,hard,3,0.45,10975,1209,1209,907,0.5478654089273558,0.09156374598852479,0.10390936497131187,0.5027563395810364,0.6063947078280044,0.1466372657111356,0.4013230429988975,0.4718853362734289,0.6130099228224918
origin,drugban,biosnap,s1,scaffold_prot50,source_all+deployment,0,,,hard,hard,3,0.45,10975,1209,1209,907,0.5478654089273558,0.09156374598852479,0.10390936497131187,0.5027563395810364,0.6063947078280044,0.1466372657111356,0.4013230429988975,0.4718853362734289,0.6130099228224918
origin,drugban,biosnap,s1,scaffold_prot50,source_all+deployment,0,,,cross_mask,cross_mask,50,1.0,10975,1209,1209,907,0.5478654089273558,0.057823592336866736,0.07587523096372661,0.5027563395810364,0.557883131201764,0.1345093715545755,0.43329658213891953,0.33847850055126794,0.5633958103638368
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,0,,,selected,cross_mask,35,0.925,1209,1209,1209,907,0.5478654089273558,0.06020616551590008,0.06908003500923854,0.5027563395810364,0.5600882028665931,0.11797133406835722,0.47078280044101434,0.3131201764057332,0.5843439911797134
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,0,,,hard,hard,50,0.525,1209,1209,1209,907,0.5478654089273558,0.02856656617718567,0.06073130409413596,0.5027563395810364,0.5501653803748622,0.13671444321940462,0.4498346196251378,0.340683572216097,0.5722160970231532
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,0,,,cross_mask,cross_mask,35,0.925,1209,1209,1209,907,0.5478654089273558,0.06020616551590008,0.06908003500923854,0.5027563395810364,0.5600882028665931,0.11797133406835722,0.47078280044101434,0.3131201764057332,0.5843439911797134
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,1,,,selected,cross_mask,50,0.875,1209,1209,1209,907,0.5478654089273558,0.055120101137800304,0.04834192356316258,0.5027563395810364,0.5490628445424476,0.17861080485115766,0.474090407938258,0.4288864388092613,0.557883131201764
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,1,,,hard,hard,35,0.75,1209,1209,1209,907,0.5478654089273558,0.04313916172323251,0.04425265000486245,0.5027563395810364,0.5523704520396913,0.12238147739801543,0.4211686879823594,0.31201764057331866,0.5611907386990077
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,1,,,cross_mask,cross_mask,50,0.875,1209,1209,1209,907,0.5478654089273558,0.055120101137800304,0.04834192356316258,0.5027563395810364,0.5490628445424476,0.17861080485115766,0.474090407938258,0.4288864388092613,0.557883131201764
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,2,,,selected,cross_mask,35,0.925,1209,1209,1209,907,0.5478654089273558,0.047821647379169496,0.0634785568413887,0.5027563395810364,0.5512679162072768,0.12348401323042998,0.4718853362734289,0.31091510474090406,0.5722160970231532
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,2,,,hard,hard,35,0.47500000000000003,1209,1209,1209,907,0.5478654089273558,0.03670621413984254,0.05369541962462321,0.5027563395810364,0.5292171995589857,0.12899669239250275,0.4476295479603087,0.3164277839029768,0.5589856670341786
origin,drugban,biosnap,s1,scaffold_prot50,source_matched,2,,,cross_mask,cross_mask,35,0.925,1209,1209,1209,907,0.5478654089273558,0.047821647379169496,0.0634785568413887,0.5027563395810364,0.5512679162072768,0.12348401323042998,0.4718853362734289,0.31091510474090406,0.5722160970231532
origin,drugban,biosnap,s2,prot25,deployment,0,,,selected,hard,8,0.625,1209,1209,1209,907,0.5672712243508704,0.08332198774676647,0.06431488865117185,0.5093715545755237,0.61742006615215,0.175303197353914,0.46085997794928335,0.48180815876515987,0.5986769570011026
origin,drugban,biosnap,s2,prot25,deployment,0,,,hard,hard,8,0.625,1209,1209,1209,907,0.5672712243508704,0.08332198774676647,0.06431488865117185,0.5093715545755237,0.61742006615215,0.175303197353914,0.46085997794928335,0.48180815876515987,0.5986769570011026
origin,drugban,biosnap,s2,prot25,deployment,0,,,cross_mask,cross_mask,8,0.8250000000000001,1209,1209,1209,907,0.5672712243508704,0.014402411747544419,0.05150734221530673,0.5093715545755237,0.545755237045204,0.1345093715545755,0.4388092613009923,0.3065049614112459,0.5391400220507166
origin,drugban,biosnap,s2,prot25,source_all,0,,,selected,cross_mask,12,0.8,9766,1209,1209,907,0.5672712243508704,0.06975104541476218,0.058071574443255836,0.5093715545755237,0.5689084895259096,0.11797133406835722,0.46085997794928335,0.31422271223814774,0.5733186328555678
origin,drugban,biosnap,s2,prot25,source_all,0,,,hard,hard,3,0.325,9766,1209,1209,907,0.5672712243508704,0.017392784206943457,0.02310123504813766,0.5093715545755237,0.5192943770672547,0.12899669239250275,0.3638368246968026,0.31422271223814774,0.5468577728776185
origin,drugban,biosnap,s2,prot25,source_all,0,,,cross_mask,cross_mask,12,0.8,9766,1209,1209,907,0.5672712243508704,0.06975104541476218,0.058071574443255836,0.5093715545755237,0.5689084895259096,0.11797133406835722,0.46085997794928335,0.31422271223814774,0.5733186328555678
origin,drugban,biosnap,s2,prot25,source_all+deployment,0,,,selected,hard,5,0.5,10975,1209,1209,907,0.5672712243508704,0.06919673247106872,0.08247106875425458,0.5093715545755237,0.6019845644983461,0.14332965821389196,0.41345093715545755,0.43770672546857775,0.6063947078280044
origin,drugban,biosnap,s2,prot25,source_all+deployment,0,,,hard,hard,5,0.5,10975,1209,1209,907,0.5672712243508704,0.06919673247106872,0.08247106875425458,0.5093715545755237,0.6019845644983461,0.14332965821389196,0.41345093715545755,0.43770672546857775,0.6063947078280044
origin,drugban,biosnap,s2,prot25,source_all+deployment,0,,,cross_mask,cross_mask,20,0.775,10975,1209,1209,907,0.5672712243508704,0.05661771856462117,0.06603617621316737,0.5093715545755237,0.5633958103638368,0.09481808158765159,0.4553472987872106,0.2513781697905182,0.5821389195148843
origin,drugban,biosnap,s2,prot25,source_matched,0,,,selected,cross_mask,8,0.75,1209,1209,1209,907,0.5672712243508704,0.02945152192939804,0.029928036565204708,0.5093715545755237,0.5600882028665931,0.13671444321940462,0.48511576626240355,0.3164277839029768,0.5600882028665931
origin,drugban,biosnap,s2,prot25,source_matched,0,,,hard,hard,35,0.7250000000000001,1209,1209,1209,907,0.5672712243508704,0.07392297967519201,0.047904308081299196,0.5093715545755237,0.5887541345093715,0.08379272326350606,0.49173098125689085,0.25248070562293273,0.5523704520396913
origin,drugban,biosnap,s2,prot25,source_matched,0,,,cross_mask,cross_mask,8,0.75,1209,1209,1209,907,0.5672712243508704,0.02945152192939804,0.029928036565204708,0.5093715545755237,0.5600882028665931,0.13671444321940462,0.48511576626240355,0.3164277839029768,0.5600882028665931
origin,drugban,biosnap,s2,prot25,source_matched,1,,,selected,hard,20,0.65,1209,1209,1209,907,0.5672712243508704,0.03655061752406885,0.03949722843528147,0.5093715545755237,0.5523704520396913,0.09812568908489526,0.4619625137816979,0.24696802646085997,0.5733186328555678
origin,drugban,biosnap,s2,prot25,source_matched,1,,,hard,hard,20,0.65,1209,1209,1209,907,0.5672712243508704,0.03655061752406885,0.03949722843528147,0.5093715545755237,0.5523704520396913,0.09812568908489526,0.4619625137816979,0.24696802646085997,0.5733186328555678
origin,drugban,biosnap,s2,prot25,source_matched,1,,,cross_mask,cross_mask,3,0.7250000000000001,1209,1209,1209,907,0.5672712243508704,0.047982106389185986,0.04648935135660792,0.5093715545755237,0.5600882028665931,0.13009922822491732,0.44432194046306506,0.31201764057331866,0.565600882028666
origin,drugban,biosnap,s2,prot25,source_matched,2,,,selected,cross_mask,50,0.65,1209,1209,1209,907,0.5672712243508704,0.05055431294369339,0.05054945054945048,0.5093715545755237,0.5733186328555678,0.15545755237045203,0.4906284454244763,0.38919514884233736,0.5611907386990077
origin,drugban,biosnap,s2,prot25,source_matched,2,,,hard,hard,50,0.6000000000000001,1209,1209,1209,907,0.5672712243508704,0.03733346299717977,0.021428571428571352,0.5093715545755237,0.5611907386990077,0.11466372657111357,0.4884233737596472,0.2822491730981257,0.5435501653803748
origin,drugban,biosnap,s2,prot25,source_matched,2,,,cross_mask,cross_mask,50,0.65,1209,1209,1209,907,0.5672712243508704,0.05055431294369339,0.05054945054945048,0.5093715545755237,0.5733186328555678,0.15545755237045203,0.4906284454244763,0.38919514884233736,0.5611907386990077
origin,drugban,biosnap,s2,scaffold_prot50,deployment,0,,,selected,hard,3,0.4,1209,1209,1209,907,0.5725420597102013,0.08923952154040649,0.10565496450452194,0.5137816979051819,0.6273428886438809,0.0926130099228225,0.37816979051819183,0.3318632855567806,0.6152149944873209
origin,drugban,biosnap,s2,scaffold_prot50,deployment,0,,,hard,hard,3,0.4,1209,1209,1209,907,0.5725420597102013,0.08923952154040649,0.10565496450452194,0.5137816979051819,0.6273428886438809,0.0926130099228225,0.37816979051819183,0.3318632855567806,0.6152149944873209
origin,drugban,biosnap,s2,scaffold_prot50,deployment,0,,,cross_mask,cross_mask,8,0.8250000000000001,1209,1209,1209,907,0.5725420597102013,0.017718564621219457,0.016901682388408057,0.5137816979051819,0.5512679162072768,0.1819184123484013,0.4862183020948181,0.4454244762954796,0.5567805953693495
origin,drugban,biosnap,s2,scaffold_prot50,source_all,0,,,selected,cross_mask,20,0.925,9766,1209,1209,907,0.5725420597102013,0.02627637848876785,0.016259846348341878,0.5137816979051819,0.5556780595369349,0.16868798235942667,0.48180815876515987,0.4355016538037486,0.5589856670341786
origin,drugban,biosnap,s2,scaffold_prot50,source_all,0,,,hard,hard,50,0.625,9766,1209,1209,907,0.5725420597102013,0.04893513566079932,0.05874744724302239,0.5137816979051819,0.5700110253583242,0.13230429988974643,0.44432194046306506,0.3472987872105843,0.597574421168688
origin,drugban,biosnap,s2,scaffold_prot50,source_all,0,,,cross_mask,cross_mask,20,0.925,9766,1209,1209,907,0.5725420597102013,0.02627637848876785,0.016259846348341878,0.5137816979051819,0.5556780595369349,0.16868798235942667,0.48180815876515987,0.4355016538037486,0.5589856670341786
origin,drugban,biosnap,s2,scaffold_prot50,source_all+deployment,0,,,selected,hard,5,0.47500000000000003,10975,1209,1209,907,0.5725420597102013,0.10478945832928133,0.1051444131090149,0.5137816979051819,0.639470782800441,0.1565600882028666,0.3947078280044101,0.4862183020948181,0.6141124586549063
origin,drugban,biosnap,s2,scaffold_prot50,source_all+deployment,0,,,hard,hard,5,0.47500000000000003,10975,1209,1209,907,0.5725420597102013,0.10478945832928133,0.1051444131090149,0.5137816979051819,0.639470782800441,0.1565600882028666,0.3947078280044101,0.4862183020948181,0.6141124586549063
origin,drugban,biosnap,s2,scaffold_prot50,source_all+deployment,0,,,cross_mask,cross_mask,8,0.9750000000000001,10975,1209,1209,907,0.5725420597102013,0.0227900418165905,0.02637362637362639,0.5137816979051819,0.5556780595369349,0.175303197353914,0.45755237045203967,0.4410143329658214,0.5600882028665931
origin,drugban,biosnap,s2,scaffold_prot50,source_matched,0,,,selected,cross_mask,3,0.8250000000000001,1209,1209,1209,907,0.5725420597102013,0.018749392200719583,0.011859379558494587,0.5137816979051819,0.5424476295479603,0.18302094818081588,0.4178610804851158,0.46416758544652703,0.5556780595369349
