study,bench,name,seed,cond,arm,rep,noise,pool_frac,policy,chosen,k,beta,n_pool,n_fit,n_conf,n_test,base_metric,gate_metric_delta,blanket_metric_delta,base_accuracy,gate_accuracy,joint_harm,blanket_joint_harm,apply_rate,target_accuracy
conf,drugban,human,s42,prot25,,16,,,selected,hard,12,0.6000000000000001,4197,300,100,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,17,,,selected,hard,12,0.6000000000000001,4197,300,100,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,18,,,selected,hard,12,0.6000000000000001,4197,300,100,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,19,,,selected,hard,12,0.6000000000000001,4197,300,100,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,0,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,1,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,2,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,3,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,4,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,5,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,6,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,7,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,8,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,9,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,10,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,11,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,12,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,13,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,14,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,15,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,16,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,17,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,18,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,prot25,,19,,,selected,hard,12,0.6000000000000001,4197,300,200,1200,0.9460135317388959,0.008547248696277654,0.019465923395072804,0.8641666666666666,0.8891666666666667,0.04833333333333333,0.21333333333333335,0.7666666666666667,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,0,,,selected,hard,12,0.8,4197,300,300,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,0,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,1,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,2,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,3,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,4,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,5,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,6,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,7,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,8,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,9,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,10,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.019707561589642153,0.02134002427620929,0.8416666666666667,0.895,0.09416666666666666,0.2675,0.7783333333333333,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,11,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.019707561589642153,0.02134002427620929,0.8416666666666667,0.895,0.09416666666666666,0.2675,0.7783333333333333,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,12,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,13,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,14,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,15,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,16,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,17,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,18,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.017057970688724944,0.02134002427620929,0.8416666666666667,0.8891666666666667,0.09083333333333334,0.2675,0.7658333333333334,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,19,,,selected,hard,12,0.8,4197,300,50,1200,0.9391408919259127,0.019707561589642153,0.02134002427620929,0.8416666666666667,0.895,0.09416666666666666,0.2675,0.7783333333333333,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,0,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,1,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,2,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,3,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,4,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,5,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,6,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,7,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019707561589642153,0.02134002427620929,0.8416666666666667,0.895,0.09416666666666666,0.2675,0.7783333333333333,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,8,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,9,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,10,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,11,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,12,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,13,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,14,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,15,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,16,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,17,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.01935915303003055,0.02134002427620929,0.8416666666666667,0.8933333333333333,0.09333333333333334,0.2675,0.775,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,18,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,19,,,selected,hard,12,0.8,4197,300,100,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,0,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,1,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,2,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,3,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.019707561589642153,0.02134002427620929,0.8416666666666667,0.895,0.09416666666666666,0.2675,0.7783333333333333,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,4,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,5,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,6,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.02172776928609954,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.135,0.2675,0.8425,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,7,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
conf,drugban,human,s42,scaffold_prot50,,8,,,selected,hard,12,0.8,4197,300,200,1200,0.9391408919259127,0.019808712461787392,0.02134002427620929,0.8416666666666667,0.8941666666666667,0.0975,0.2675,0.7825,0.8833333333333333
